epc,rssi,phase,beam_id,frequency,time
30347A12301D61059682FF58,-687,27,0,866900000,1572350651.819628
30347A12301DD1859682FF99,-762,44,0,866900000,1572350651.821857
30347A12301D86C59682FF0D,-669,7,0,866900000,1572350651.8271382
30347A12301D68459682FEF2,-694,44,0,866900000,1572350651.8307538
30347A12301D87059682FF12,-649,57,0,866900000,1572350651.835729
30347A12301D63459682FFB2,-694,52,0,866900000,1572350651.837824
30347A12301D51459682FF61,-719,42,0,866900000,1572350651.8508608
30347A12301D87C59682FF22,-680,35,0,866900000,1572350651.862782
30347A12301D61059682FFBC,-687,24,0,866900000,1572350651.866733
E28011700000020D350CABCF,-719,55,0,866900000,1572350651.878797
30347A12301D63C59682FF74,-719,46,0,866900000,1572350651.8818526
3034CB1FE04D3220F382056E,-729,32,0,866900000,1572350651.88559
30347A12301D62C59682FFA8,-680,20,0,866900000,1572350651.8907342
30347A12301D82C59682FF03,-729,2,0,866900000,1572350651.8926258
3034CB1FE04D3EA0730635B0,-719,3,0,866900000,1572350651.905823
30347A12301D8F459682FEF7,-674,2,0,866900000,1572350651.9100368
30347A12301D87059682FF11,-634,11,0,866900000,1572350651.9158232
30347A12301D63059682FFB0,-687,17,0,866900000,1572350651.917994
30347A12301D5C32FDDFFC64,-719,0,0,866900000,1572350651.926702
30347A12301D5F059682FF79,-754,8,0,866900000,1572350651.939019
30347A12301D8A059682FF26,-694,41,0,866900000,1572350651.9421716
30347A12301D87059682FF11,-649,10,0,866900000,1572350651.96373
30347A12301D63859682FFB4,-589,52,0,866900000,1572350651.968883
E28011700000020D350CC58F,-589,3,0,866900000,1572350651.972873
30347A125C2729EFDFA3997E,-641,7,0,866900000,1572350651.9789631
30347A12301D88C59682FF29,-634,52,0,866900000,1572350651.9827762
30347A12301D87859682FF10,-554,59,0,866900000,1572350651.9849448
30347A12301D63C59682FF74,-701,48,0,866900000,1572350651.993958
30347A12301D86C59682FF0D,-701,5,0,866900000,1572350651.9976401
E28011700000020D350CE1BE,-573,23,0,866900000,1572350652.001846
30347A12301D66059682FF70,-674,5,0,866900000,1572350652.007658
E28011700000020D350CAB2F,-609,59,0,866900000,1572350652.00979
30347A12301D5C32FDDFFC64,-687,61,0,866900000,1572350652.020676
30347A12301D61059682FF58,-659,33,0,866900000,1572350652.0235534
30347A12301D8F459682FEF7,-694,4,0,866900000,1572350652.0393438
30347A12301D61059682FFBC,-669,46,0,866900000,1572350652.042252
30347A12301D63859682FFB3,-554,59,0,866900000,1572350652.046741
E28011700000020D350CABDF,-641,11,0,866900000,1572350652.050802
30347A125C272AC59682FF2F,-719,14,0,866900000,1572350652.055614
30347A12301D77059682FF17,-669,35,0,866900000,1572350652.058879
E28011700000020D350CABCF,-694,63,0,866900000,1572350652.06988
E28011700000020D350CC59F,-762,25,0,866900000,1572350652.0778186
30347A125C272D059682FF4C,-669,30,0,866900000,1572350652.081676
30347A12301D54459682FF96,-701,33,0,866900000,1572350652.0866358
30347A12301D62C59682FFA8,-620,6,0,866900000,1572350652.0907269
30347A12301DD1859682FF99,-694,53,0,866900000,1572350652.09515
30347A12301D65059682FF7B,-641,45,0,866900000,1572350652.099821
30347A12301D63059682FFB1,-589,4,0,866900000,1572350652.102714
E28011700000020D350CABFF,-747,42,0,866900000,1572350652.1079462
30347A12301D7F059682FF14,-694,57,0,866900000,1572350652.112698
E28011700000020D350CAB3F,-598,25,0,866900000,1572350652.1196039
30347A12301D63059682FFB0,-719,11,0,866900000,1572350652.124639
30347A12301D87059682FF12,-659,5,0,866900000,1572350652.129607
30347A12301D5C859682FF73,-669,22,0,866900000,1572350652.1335528
3034CB1FE04D34A04D01DA8A,-779,55,0,866900000,1572350652.1376731
30347A12301D68859682FF6E,-729,46,0,866900000,1572350652.1416476
30347A12301D63459682FFB2,-701,55,0,866900000,1572350652.145741
30347A125C2729459682FF50,-634,51,0,866900000,1572350652.149694
E28011700000020D350CABEF,-620,13,0,866900000,1572350652.153645
30347A12301D52859682FF78,-701,0,0,866900000,1572350652.157793
30347A12301D87C59682FF22,-687,43,0,866900000,1572350652.164762
30347A12301D61C59682FFB8,-801,3,0,866900000,1572350652.16692
3034CB1FE04D3EA0730635B0,-729,53,0,866900000,1572350652.172599
30347A12301D5F059682FF79,-747,7,0,866900000,1572350652.173944
30347A12301D68459682FEF2,-710,46,0,866900000,1572350652.180686
30347A12301D8A059682FF26,-710,58,0,866900000,1572350652.187714
E28011700000020D350CE1BE,-560,39,1,866900000,1572350652.204798
30347A12301D8F459682FEF7,-669,15,1,866900000,1572350652.2136474
30347A12301D63859682FFB3,-649,33,1,866900000,1572350652.2176142
E28011700000020D350CAB3F,-680,21,1,866900000,1572350652.221787
30347A12301D62C59682FFA8,-649,8,1,866900000,1572350652.226868
30347A12301D87059682FF11,-719,28,1,866900000,1572350652.2315464
30347A125C272B059682FF37,-735,32,1,866900000,1572350652.234928
30347A125C272B059682FF34,-754,3,1,866900000,1572350652.2397132
E28011700000020D350CABCF,-719,16,1,866900000,1572350652.2460651
30347A12301D61059682FFBC,-649,35,1,866900000,1572350652.2497752
E28011700000020D350CABFF,-719,40,1,866900000,1572350652.253773
30347A12301D63859682FFB4,-674,5,1,866900000,1572350652.258862
