epc,rssi,phase,beam_id,frequency,time
30347A12301D8FC59682FEFA,-649,15,0,866900000,1572350727.664584
30347A12301D87C59682FF25,-687,55,0,866900000,1572350727.666614
30347A12301D56459682FF93,-754,56,0,866900000,1572350727.677687
30347A12301D6BC59682FF67,-641,14,0,866900000,1572350727.682409
E28011700000020D350CABDF,-762,33,0,866900000,1572350727.6858704
30347A12301D59859682FFA3,-687,20,0,866900000,1572350727.69262
30347A125C272B059682FF34,-659,2,0,866900000,1572350727.69565
3034CB1FE04D3CA059E157EE,-735,25,0,866900000,1572350727.703703
3034CB1FE04D3460F40AC140,-741,62,0,866900000,1572350727.7080722
30347A12301D66059682FF70,-687,14,0,866900000,1572350727.7136726
30347A12301D5D059682FF46,-719,62,0,866900000,1572350727.720864
30347A12301D87C59682FF28,-710,33,0,866900000,1572350727.7312498
30347A12301D8F459682FEF7,-747,16,0,866900000,1572350727.736109
30347A12301D54059682FF97,-729,39,0,866900000,1572350727.7407026
30347A12301D66059682FF70,-729,2,0,866900000,1572350727.7437
30347A125C272B859682FF2E,-659,36,0,866900000,1572350727.760715
30347A125C272AC59682FF3A,-754,21,0,866900000,1572350727.777782
30347A125C2729EFDFA3997E,-669,57,0,866900000,1572350727.7805178
30347A12301D62C59682FFA8,-581,4,0,866900000,1572350727.787971
30347A12301D63859682FFB3,-620,37,0,866900000,1572350727.791614
30347A12301D6BC59682FF67,-687,43,0,866900000,1572350727.795525
30347A12301D56459682FF93,-741,7,0,866900000,1572350727.7974892
30347A125C272B859682FF2E,-701,24,0,866900000,1572350727.806617
30347A125C272AC59682FF3A,-719,1,0,866900000,1572350727.815645
30347A12301D87C59682FF25,-710,27,0,866900000,1572350727.8267212
30347A12301D75059682FF19,-669,11,0,866900000,1572350727.8304992
30347A12301D61059682FFBC,-627,3,0,866900000,1572350727.834531
30347A12301D8FC59682FEFA,-627,33,0,866900000,1572350727.840248
30347A12301D87C59682FF22,-729,8,0,866900000,1572350727.8450408
30347A12301D67059682FF68,-694,39,0,866900000,1572350727.850893
30347A125C272B059682FF34,-641,11,0,866900000,1572350727.855959
30347A12301D62059682FFBF,-719,62,0,866900000,1572350727.857683
30347A12301D72859682FF72,-614,4,0,866900000,1572350727.8747606
30347A12301D8F859682FEF5,-694,5,0,866900000,1572350727.878964
30347A12301D54059682FF97,-754,48,0,866900000,1572350727.8828008
30347A12301D63859682FFB4,-589,11,0,866900000,1572350727.88696
30347A12301D87059682FF11,-719,10,0,866900000,1572350727.892552
E28011700000020D350CAB3F,-710,31,0,866900000,1572350727.896467
30347A12301D5C859682FF73,-641,4,0,866900000,1572350727.89856
E28011700000020D350CE1BE,-701,27,0,866900000,1572350727.904959
30347A12301D90459682FEF6,-687,51,1,866900000,1572350727.928632
E28011700000020D350CABEF,-779,48,1,866900000,1572350727.9335966
3034CB1FE04D40205B286CA3,-801,4,1,866900000,1572350727.939738
30347A12301D5C859682FF73,-674,37,1,866900000,1572350727.94373
3034CB1FE04D3EA0730635B0,-710,37,1,866900000,1572350727.9527738
30347A12301D63859682FFB4,-680,54,1,866900000,1572350727.9606578
30347A12301D63C59682FF74,-770,15,1,866900000,1572350727.965585
30347A12301D63859682FFB3,-669,37,1,866900000,1572350727.969541
30347A12301D8F859682FEF5,-719,6,1,866900000,1572350727.972054
30347A12301D72859682FF72,-694,35,1,866900000,1572350727.991018
30347A12301D65059682FF7B,-729,29,1,866900000,1572350727.994519
30347A12301D61059682FF58,-735,55,1,866900000,1572350728.000511
30347A12301D66059682FF70,-701,34,1,866900000,1572350728.004649
30347A12301D61C59682FFB7,-754,52,1,866900000,1572350728.0117052
30347A125C272A059682FF3E,-710,23,1,866900000,1572350728.023974
30347A12301D5C859682FF73,-634,10,1,866900000,1572350728.028508
E28011700000020D350CAB2F,-701,35,1,866900000,1572350728.032659
30347A12301D63859682FFB3,-669,4,1,866900000,1572350728.0379732
E28011700000020D350CABDF,-669,0,1,866900000,1572350728.0430892
3034CB1FE04D352042513982,-710,37,1,866900000,1572350728.043766
30347A12301D59859682FFA3,-687,25,1,866900000,1572350728.0544279
30347A125C272A059682FF3E,-729,47,1,866900000,1572350728.0578868
30347A12301D87859682FF10,-694,38,1,866900000,1572350728.061534
E28011700000020D350CC58F,-741,54,1,866900000,1572350728.065495
3034CB1FE04D3EA0730635B0,-770,59,1,866900000,1572350728.070457
E28011700000020D350CABEF,-729,4,1,866900000,1572350728.07456
E28011700000020D350CABDF,-620,18,0,866900000,1572350728.096705
E28011700000020D350CE1BE,-680,62,0,866900000,1572350728.100587
30347A12301D63859682FFB3,-609,25,0,866900000,1572350728.1081624
E28011700000020D350CABEF,-614,62,0,866900000,1572350728.1122482
30347A12301D62C59682FFA8,-634,58,0,866900000,1572350728.117682
30347A12301D61C59682FFB8,-741,35,0,866900000,1572350728.129634
E28011700000020D350CAB3F,-710,40,0,866900000,1572350728.134516
E28011700000020D350CC59F,-710,61,0,866900000,1572350728.1416461
30347A12301D63059682FFB0,-710,46,0,866900000,1572350728.144727
E28011700000020D350CABFF,-719,15,0,866900000,1572350728.149662
30347A125C2729EFDFA3997E,-729,20,0,866900000,1572350728.153962
E28011700000020D350CC58F,-659,47,0,866900000,1572350728.157641
E28011700000020D350CAB2F,-770,15,0,866900000,1572350728.1596
3034CB1FE04D3260E6CC35CD,-719,4,0,866900000,1572350728.166507
30347A12301D62459682FFA6,-754,2,0,866900000,1572350728.173902
3034CB1FE04D3420CAFEB951,-754,11,0,866900000,1572350728.185666
30347A125C2729EFDFA3997E,-701,57,0,866900000,1572350728.1896858
E28011700000020D350CABDF,-589,22,0,866900000,1572350728.2005386
3034CB1FE04D32E031716570,-719,8,0,866900000,1572350728.2055216
30347A12301D63859682FFB4,-659,10,0,866900000,1572350728.206694
30347A12301D7F059682FF14,-669,22,0,866900000,1572350728.218473
E28011700000020D350CABEF,-581,38,0,866900000,1572350728.22067
3034CB1FE04D40202B9C2FEB,-719,61,0,866900000,1572350728.2314632
E28011700000020D350CC59F,-687,27,0,866900000,1572350728.235499
30347A12301D5D059682FF46,-789,61,0,866900000,1572350728.240244
E28011700000020D350CABFF,-674,46,0,866900000,1572350728.2454898
30347A12301D62C59682FFA8,-669,57,0,866900000,1572350728.248637
30347A12301D63059682FFB1,-649,15,0,866900000,1572350728.2535539
3034CB1FE04D3D203A9C45C0,-762,3,0,866900000,1572350728.259618
30347A12301D63459682FFB2,-741,23,0,866900000,1572350728.264467
30347A12301D77059682FF17,-641,31,0,866900000,1572350728.2685099
E28011700000020D350CAB3F,-687,43,0,866900000,1572350728.2724328
3034CB1FE04D3CA059E157EE,-719,33,0,866900000,1572350728.277715
30347A125C2729EE759FCEF4,-669,47,0,866900000,1572350728.2837882
3034CB1FE04D3D60050A73CC,-735,33,0,866900000,1572350728.287622
E28011700000020D350CC58F,-659,38,0,866900000,1572350728.292524
30347A12301D63059682FFB0,-789,28,0,866900000,1572350728.2934706
30347A12301D63859682FFB3,-573,25,0,866900000,1572350728.300622
30347A12301D88C59682FF29,-680,34,1,866900000,1572350728.3236392
30347A125C2729EFDFA3997E,-669,54,1,866900000,1572350728.325453
E28011700000020D350CAB3F,-669,54,1,866900000,1572350728.335449
E28011700000020D350CABDF,-687,28,1,866900000,1572350728.3394961
30347A12301D87C59682FF22,-659,41,1,866900000,1572350728.345708
E28011700000020D350CABFF,-719,32,1,866900000,1572350728.347788
30347A12301D7F059682FF14,-641,61,1,866900000,1572350728.3576078
30347A12301D59859682FFA3,-735,34,1,866900000,1572350728.3636081
3034CB1FE04D3DA0B241C63A,-729,24,1,866900000,1572350728.365558
3034CB1FE04D352042513982,-741,28,1,866900000,1572350728.376394
E28011700000020D350CABCF,-694,61,1,866900000,1572350728.381768
30347A125C2729EE759FCEF4,-641,47,1,866900000,1572350728.38554
30347A12301D77059682FF17,-674,49,1,866900000,1572350728.3918214
30347A125C272D059682FF4C,-735,6,1,866900000,1572350728.394569
E28011700000020D350CC58F,-634,58,1,866900000,1572350728.4079769
30347A12301D63859682FFB3,-680,7,1,866900000,1572350728.412831
30347A12301D59059682FF66,-741,59,1,866900000,1572350728.418186
E28011700000020D350CC59F,-687,8,1,866900000,1572350728.4219036
30347A12301D62C59682FFA8,-710,38,1,866900000,1572350728.43258
E28011700000020D350CC400,-634,5,1,866900000,1572350728.434458
30347A12301D6BC59682FF67,-729,62,1,866900000,1572350728.4459732
30347A125C272A059682FF3E,-659,47,1,866900000,1572350728.446681
30347A12301D61059682FF58,-729,40,1,866900000,1572350728.4558089
30347A12301D87859682FF10,-710,10,1,866900000,1572350728.457619
30347A125C272AC59682FF3B,-729,1,1,866900000,1572350728.467531
30347A12301D75059682FF19,-687,2,1,866900000,1572350728.471633
30347A125C2729EFDFA3997E,-634,24,1,866900000,1572350728.4825668
30347A12301D59059682FF66,-747,11,1,866900000,1572350728.485725
30347A12301D62C59682FFA8,-680,47,1,866900000,1572350728.497719
E28011700000020D350CAB2F,-649,57,1,866900000,1572350728.5015562
E28011700000020D350CABDF,-669,39,1,866900000,1572350728.506944
E28011700000020D350CC400,-614,3,1,866900000,1572350728.513381
E28011700000020D350CABCF,-659,45,1,866900000,1572350728.518507
30347A12301D52859682FF78,-694,36,1,866900000,1572350728.522691
30347A12301D63859682FFB3,-669,56,1,866900000,1572350728.529674
30347A12301D60C59682FFB9,-729,14,1,866900000,1572350728.5335019
E28011700000020D350CC59F,-701,19,1,866900000,1572350728.538485
3034CB1FE04D33E0AD3F4E1A,-741,24,1,866900000,1572350728.5476966
30347A125C2729EE759FCEF4,-687,45,1,866900000,1572350728.552732
E28011700000020D350CABFF,-719,55,1,866900000,1572350728.557683
30347A12301D87859682FF10,-680,41,1,866900000,1572350728.566514
30347A12301D82C59682FF03,-754,32,1,866900000,1572350728.570742
E28011700000020D350CAB3F,-741,40,1,866900000,1572350728.578408
30347A12301D8F459682FEF7,-680,9,1,866900000,1572350728.5798242
3034CB1FE04D32609109168A,-719,18,1,866900000,1572350728.592648
3034CB1FE04D3220416CBFD2,-735,23,1,866900000,1572350728.605645
E28011700000020D350CE1BE,-754,14,1,866900000,1572350728.606496
3034CB1FE04D30E0003033E2,-762,52,1,866900000,1572350728.625726
3034CB1FE04D34E00172D1C4,-735,1,1,866900000,1572350728.6264052
30347A12301DD1859682FF99,-741,57,0,866900000,1572350728.64531
30347A12301D8FC59682FEFA,-701,40,0,866900000,1572350728.648684
30347A12301D63059682FFB1,-680,5,0,866900000,1572350728.654677
30347A12301D62C59682FFA8,-554,49,0,866900000,1572350728.656561
E28011700000020D350CABDF,-754,61,0,866900000,1572350728.666521
30347A12301D61059682FFBC,-680,17,0,866900000,1572350728.675686
30347A12301D87859682FF10,-669,20,0,866900000,1572350728.6838114
3034CB1FE04D3EA0730635B0,-801,56,0,866900000,1572350728.688608
30347A12301D63459682FFB2,-754,6,0,866900000,1572350728.692437
E28011700000020D350CC59F,-674,0,0,866900000,1572350728.697558
30347A125C2729EFDFA3997E,-669,39,0,866900000,1572350728.7015526
30347A12301D5C459682FF71,-719,9,0,866900000,1572350728.7070134
30347A12301D52859682FF78,-701,54,0,866900000,1572350728.7108989
30347A125C2729EE759FCEF4,-687,56,0,866900000,1572350728.712672
E28011700000020D350CC400,-620,1,0,866900000,1572350728.720632
E28011700000020D350CABFF,-649,46,0,866900000,1572350728.72546
30347A125C272B859682FF2E,-659,53,0,866900000,1572350728.7315161
E28011700000020D350CABCF,-598,48,0,866900000,1572350728.7364929
30347A12301D5C859682FF73,-669,20,0,866900000,1572350728.741587
30347A12301D65059682FF7B,-669,57,0,866900000,1572350728.744443
E28011700000020D350CE1BE,-538,29,0,866900000,1572350728.74843
30347A12301D88C59682FF2A,-735,8,0,866900000,1572350728.752396
30347A12301D63859682FFB3,-589,10,0,866900000,1572350728.757589
30347A12301D5C859682FF73,-719,48,0,866900000,1572350728.759516
30347A12301D67059682FF68,-779,57,0,866900000,1572350728.7674398
E28011700000020D350CABEF,-634,47,0,866900000,1572350728.7695131
E28011700000020D350CAB2F,-729,12,0,866900000,1572350728.778341
30347A12301D63059682FFB0,-710,8,0,866900000,1572350728.78157
30347A12301D62C59682FFA8,-548,33,0,866900000,1572350728.789674
E28011700000020D350CABCF,-609,47,0,866900000,1572350728.796649
30347A12301D6BC59682FF67,-754,15,0,866900000,1572350728.8005626
30347A12301D5C859682FF73,-674,15,0,866900000,1572350728.804613
30347A12301D61059682FF58,-641,18,0,866900000,1572350728.8086786
30347A125C272B859682FF2E,-649,29,0,866900000,1572350728.812567
30347A12301D75059682FF19,-641,3,0,866900000,1572350728.81679
30347A12301D87859682FF10,-589,44,0,866900000,1572350728.821634
30347A12301D63859682FFB3,-548,43,0,866900000,1572350728.825525
E28011700000020D350CE1BE,-521,44,0,866900000,1572350728.8295512
30347A12301D87C59682FF28,-710,52,0,866900000,1572350728.8314211
E28011700000020D350CAB2F,-687,10,0,866900000,1572350728.844046
30347A125C2729EFDFA3997E,-634,53,0,866900000,1572350728.8486528
30347A12301D59859682FFA3,-659,36,0,866900000,1572350728.862634
E28011700000020D350CABEF,-669,10,0,866900000,1572350728.8664849
30347A125C272A059682FF3E,-634,43,0,866900000,1572350728.8724089
30347A12301D65059682FF7B,-719,3,0,866900000,1572350728.8786402
30347A12301D63459682FFB2,-747,38,0,866900000,1572350728.881682
E28011700000020D350CABFF,-641,6,0,866900000,1572350728.8856928
30347A12301D88C59682FF29,-701,48,0,866900000,1572350728.891617
30347A12301D55C59682FF9B,-674,37,0,866900000,1572350728.8964882
