beam_id,epc,frequency,phase,rssi,time,in_box
0,E2806894000040020365188D,866900000,52,-500,1570717212.9039192,1
0,E2806894000040020364F48D,866900000,28,-566,1570717212.905959,1
0,3035345E3C3D12D99C8322F8,866900000,41,-719,1570717212.91099,0
0,3035345E3C43E2D99C832B05,866900000,46,-674,1570717212.915165,0
0,E2806894000040020364F88D,866900000,33,-589,1570717212.919292,1
0,3035345E403DBDD99C838553,866900000,12,-710,1570717212.92326,0
0,E2806894000050020365088D,866900000,46,-500,1570717212.927148,1
0,3035345E3C44B1999C832C92,866900000,2,-680,1570717212.932126,0
0,3035345E3C3E59599C83249A,866900000,28,-669,1570717212.936029,0
0,E2806894000050020365048D,866900000,57,-598,1570717212.9402614,1
0,3035345E3C3D94D99C832384,866900000,13,-747,1570717212.9450738,0
0,E2806894000050020365108D,866900000,54,-488,1570717212.945344,1
0,E28068100000003931D50CEE,866900000,27,-719,1570717212.957946,0
0,3035345E3C44B1999C832C8E,866900000,11,-741,1570717212.9636886,0
0,3035345E3C3B8B599C832199,866900000,13,-735,1570717212.967356,0
0,3035345E3C3D12D99C8322F8,866900000,35,-701,1570717212.9764152,0
0,E2806894000050020365108D,866900000,59,-488,1570717212.980428,1
0,3035345E3C44B1999C832C90,866900000,20,-669,1570717212.987519,0
0,3035345E3C44B1999C832C91,866900000,12,-669,1570717212.99139,0
0,E2806894000040020364F88D,866900000,37,-548,1570717212.995287,1
0,E28068940000400203650C8D,866900000,41,-488,1570717213.000232,1
0,E2806894000040020365188D,866900000,9,-488,1570717213.0039911,1
0,E2806894000050020365088D,866900000,54,-488,1570717213.0092971,1
0,E2806894000040020364F48D,866900000,33,-566,1570717213.013066,1
0,E2806894000050020364F08D,866900000,2,-409,1570717213.019029,1
0,E2806894000050020364FC8D,866900000,47,-598,1570717213.0229461,1
0,E2806894000050020365048D,866900000,11,-598,1570717213.026984,1
0,3035345E3C44B1999C832C92,866900000,55,-687,1570717213.030932,0
0,3035345E3C44B1999C832C8E,866900000,61,-779,1570717213.035985,0
0,3035345E3C2AFBD99C831461,866900000,3,-634,1570717213.043173,0
0,3035345E3C3CBE199C8322B9,866900000,10,-659,1570717213.0495071,0
0,3035345E3C3E59599C83249A,866900000,36,-669,1570717213.053462,0
0,3035345E3C3B8B599C832199,866900000,23,-747,1570717213.054204,0
0,3035345E403DBDD99C838553,866900000,56,-719,1570717213.063307,0
0,3035345E3C3D94D99C832384,866900000,1,-795,1570717213.0662806,0
0,E28068100000003931D50CEE,866900000,5,-710,1570717213.076266,0
1,E2806894000040020364F88D,866900000,21,-494,1570717213.097261,1
1,3035345E3C1E2E999C830A2C,866900000,38,-669,1570717213.103353,0
1,E2806894000050020364FC8D,866900000,46,-494,1570717213.107181,1
1,E2806894000050020365048D,866900000,58,-521,1570717213.1092901,1
1,3035345E3C1C5B199C830962,866900000,38,-641,1570717213.120738,0
1,E2806894000050020365088D,866900000,40,-538,1570717213.12463,1
1,E28068940000400203650C8D,866900000,9,-434,1570717213.1302538,1
1,3035345E3C4462D99C832BF5,866900000,19,-669,1570717213.1341374,0
1,3035345E3C3B8C999C83219C,866900000,27,-674,1570717213.1381972,0
1,E2806894000040020364F48D,866900000,0,-453,1570717213.143043,1
1,3035345E3C4447999C832B9F,866900000,58,-687,1570717213.1469631,0
1,3035345E3C44B1999C832C92,866900000,19,-674,1570717213.1509788,0
1,3035345E3C386B599C831EF7,866900000,53,-669,1570717213.1549811,0
1,3035345E3C1C38599C830926,866900000,14,-674,1570717213.158952,0
1,3035345E3C459F999C832DAA,866900000,20,-614,1570717213.1630569,0
1,3035345E3C3E44199C832445,866900000,20,-609,1570717213.167319,0
1,E2806894000040020365188D,866900000,49,-609,1570717213.1732562,1
1,3035345E3C44B8199C832CB9,866900000,52,-649,1570717213.177375,0
1,E2806894000050020364F08D,866900000,47,-373,1570717213.1823971,1
1,3035345E3C3EE5D99C832560,866900000,15,-649,1570717213.186451,0
1,3035345E3C4597999C832DA9,866900000,33,-649,1570717213.192595,0
1,3035345E3C3EE171312231E5,866900000,29,-641,1570717213.1982288,0
1,3035345E3C2CD8599C83163D,866900000,3,-735,1570717213.201122,0
1,3035345E3C3D12D99C8322F7,866900000,0,-701,1570717213.205968,0
1,3035345E3C3E44199C832447,866900000,31,-609,1570717213.210211,0
1,3035345E3C3CBE199C8322B9,866900000,5,-701,1570717213.2139919,0
1,3035345E3C3EE4D99C83255F,866900000,25,-641,1570717213.2179801,0
1,3035345E3C46EED99C832EF0,866900000,52,-735,1570717213.223974,0
1,3035345E3C3D94D99C832384,866900000,6,-747,1570717213.2289634,0
1,3035345E3C2AFBD99C831461,866900000,2,-627,1570717213.232935,0
1,3035345E3C44B1999C832C90,866900000,20,-659,1570717213.237895,0
1,3035345E3C3B93D99C83219F,866900000,55,-649,1570717213.243225,0
1,3035345E3C1C2F999C830906,866900000,34,-701,1570717213.249372,0
1,3035345E3C3B8B599C832199,866900000,31,-719,1570717213.253558,0
1,3035345E3C3E44199C83244A,866900000,25,-770,1570717213.257354,0
1,3035345E3C3E5AD99C83249B,866900000,40,-620,1570717213.260417,0
1,3035345E3C44B1999C832C8E,866900000,14,-741,1570717213.2700944,0
1,3035345E3C3D13D99C83231A,866900000,6,-669,1570717213.274037,0
1,3035345E3C3E59599C83249A,866900000,7,-627,1570717213.2791302,0
1,3035345E3C475A199C832F1C,866900000,54,-701,1570717213.2819731,0
1,E2806894000050020365048D,866900000,25,-488,1570717213.2929852,1
1,E28068940000400203650C8D,866900000,59,-453,1570717213.29691,1
1,E2806894000050020365088D,866900000,40,-521,1570717213.3021991,1
1,E2806894000040020364F48D,866900000,8,-494,1570717213.3062909,1
1,3035345E3C3B94199C8321A0,866900000,40,-649,1570717213.3103194,0
1,3035345E3C44B1999C832C90,866900000,22,-634,1570717213.314398,0
1,3035345E3C3E44199C832448,866900000,0,-609,1570717213.3195882,0
1,3035345E3C1C5B199C830962,866900000,22,-627,1570717213.32561,0
