epc,rssi,phase,beam_id,frequency,time
E28011700000020D350CE1BE,-674,9,1,866900000,1572350914.8576794
E28011700000020D350CAB3F,-659,59,1,866900000,1572350914.866892
E28011700000020D350CC58F,-674,49,1,866900000,1572350914.8786
E28011700000020D350CABCF,-719,39,1,866900000,1572350914.884398
E28011700000020D350CABEF,-634,19,1,866900000,1572350914.885364
E28011700000020D350CC400,-741,5,1,866900000,1572350914.9039788
E28011700000020D350CE1BE,-649,17,1,866900000,1572350914.911214
E28011700000020D350CABFF,-789,53,1,866900000,1572350914.91166
E28011700000020D350CAB3F,-609,8,0,866900000,1572350914.933583
E28011700000020D350CABFF,-729,25,0,866900000,1572350914.9365962
E28011700000020D350CC58F,-609,0,0,866900000,1572350914.945585
E28011700000020D33D71A22,-735,58,0,866900000,1572350914.94941
E28011700000020D350CABEF,-659,47,0,866900000,1572350914.954384
E28011700000020D350CC400,-719,55,0,866900000,1572350914.9564278
E28011700000020D350CE1BE,-554,33,0,866900000,1572350914.9672694
E28011700000020D350CABDF,-674,59,0,866900000,1572350914.968535
E28011700000020D350CAB2F,-659,62,0,866900000,1572350914.977077
E28011700000020D350CABDF,-669,58,0,866900000,1572350914.9866614
E28011700000020D350CAB3F,-598,15,0,866900000,1572350914.9924624
E28011700000020D350CABFF,-710,17,0,866900000,1572350914.994415
E28011700000020D350CC58F,-620,1,0,866900000,1572350915.00477
E28011700000020D33D71A22,-762,61,0,866900000,1572350915.0084732
E28011700000020D350CE1BE,-554,33,0,866900000,1572350915.012558
E28011700000020D350CABEF,-627,57,0,866900000,1572350915.0163288
E28011700000020D350CC400,-710,61,0,866900000,1572350915.017516
E28011700000020D350CAB2F,-659,4,0,866900000,1572350915.023348
E28011700000020D350CABCF,-687,57,1,866900000,1572350915.045721
E28011700000020D350CABEF,-598,42,1,866900000,1572350915.05008
E28011700000020D350CAB3F,-620,26,1,866900000,1572350915.054353
E28011700000020D350CC400,-729,33,1,866900000,1572350915.059511
E28011700000020D350CAB2F,-627,14,1,866900000,1572350915.0644786
E28011700000020D350CE1BE,-659,17,1,866900000,1572350915.070574
E28011700000020D350CC59F,-729,28,1,866900000,1572350915.076469
E28011700000020D350CABFF,-735,50,1,866900000,1572350915.0794199
E28011700000020D350CC58F,-694,47,1,866900000,1572350915.084366
E28011700000020D350CABDF,-598,9,1,866900000,1572350915.0872788
E28011700000020D350CABCF,-687,45,1,866900000,1572350915.0984778
E28011700000020D350CAB2F,-641,15,1,866900000,1572350915.105071
E28011700000020D350CC58F,-701,35,1,866900000,1572350915.10919
E28011700000020D350CABFF,-729,47,1,866900000,1572350915.1106071
E28011700000020D350CABDF,-598,8,1,866900000,1572350915.120416
E28011700000020D350CABEF,-581,32,1,866900000,1572350915.125509
E28011700000020D350CAB3F,-634,36,1,866900000,1572350915.1314821
E28011700000020D350CC59F,-710,11,1,866900000,1572350915.132473
E28011700000020D350CC400,-729,32,1,866900000,1572350915.1434991
E28011700000020D350CE1BE,-674,4,1,866900000,1572350915.149447
E28011700000020D350CABFF,-701,53,0,866900000,1572350915.160624
E28011700000020D350CABCF,-729,12,0,866900000,1572350915.1655061
E28011700000020D350CAB3F,-634,41,0,866900000,1572350915.17047
E28011700000020D350CC59F,-762,57,0,866900000,1572350915.1750534
E28011700000020D350CAB2F,-641,11,0,866900000,1572350915.176528
E28011700000020D350CABEF,-609,56,0,866900000,1572350915.186425
E28011700000020D350CC58F,-614,36,0,866900000,1572350915.1907392
E28011700000020D350CE1BE,-609,6,0,866900000,1572350915.19152
E28011700000020D350CABDF,-701,62,0,866900000,1572350915.2015939
E28011700000020D350CC58F,-614,31,0,866900000,1572350915.2105289
E28011700000020D350CC59F,-754,54,0,866900000,1572350915.217587
E28011700000020D350CABFF,-729,45,0,866900000,1572350915.2226632
E28011700000020D350CE1BE,-598,62,0,866900000,1572350915.22684
E28011700000020D350CABCF,-729,61,0,866900000,1572350915.235327
E28011700000020D350CABEF,-620,57,0,866900000,1572350915.235713
E28011700000020D350CABDF,-754,4,0,866900000,1572350915.2457528
E28011700000020D350CAB2F,-634,4,0,866900000,1572350915.259865
E28011700000020D350CAB3F,-627,57,0,866900000,1572350915.263558
E28011700000020D350CABDF,-609,5,1,866900000,1572350915.2877312
E28011700000020D350CC59F,-680,22,1,866900000,1572350915.296551
E28011700000020D350CAB3F,-710,57,1,866900000,1572350915.3014991
7EDA90380510027100115C85,-754,21,1,866900000,1572350915.304416
E28011700000020D350CC400,-694,15,1,866900000,1572350915.31306
E28011700000020D350CC58F,-735,48,1,866900000,1572350915.3255384
E28011700000020D350CE1BE,-719,19,1,866900000,1572350915.329431
E28011700000020D350CABEF,-627,0,1,866900000,1572350915.3304212
E28011700000020D350CABFF,-701,27,1,866900000,1572350915.337476
E28011700000020D350CABCF,-680,25,1,866900000,1572350915.344594
E28011700000020D350CABEF,-627,58,1,866900000,1572350915.3600118
E28011700000020D350CABCF,-674,15,1,866900000,1572350915.36329
E28011700000020D350CE1BE,-762,10,1,866900000,1572350915.378825
E28011700000020D350CAB3F,-762,3,1,866900000,1572350915.3828099
E28011700000020D350CABDF,-614,9,1,866900000,1572350915.3880699
E28011700000020D350CC59F,-687,6,1,866900000,1572350915.3914938
E28011700000020D350CABFF,-701,26,1,866900000,1572350915.399897
E28011700000020D350CC400,-680,61,1,866900000,1572350915.400334
E28011700000020D350CC58F,-779,33,1,866900000,1572350915.4075382
E28011700000020D350CC59F,-741,3,0,866900000,1572350915.428075
E28011700000020D350CC400,-634,25,0,866900000,1572350915.428638
E28011700000020D350CABCF,-710,24,0,866900000,1572350915.43893
E28011700000020D350CAB2F,-609,52,0,866900000,1572350915.442739
E28011700000020D350CABDF,-762,32,0,866900000,1572350915.4466088
E28011700000020D350CAB3F,-627,7,0,866900000,1572350915.452141
E28011700000020D350CC58F,-669,6,0,866900000,1572350915.4527512
E28011700000020D350CE1BE,-674,17,0,866900000,1572350915.464586
E28011700000020D350CABEF,-649,14,0,866900000,1572350915.4737976
E28011700000020D350CE1BE,-680,11,0,866900000,1572350915.4766114
E28011700000020D350CC58F,-669,5,0,866900000,1572350915.4816039
E28011700000020D350CABEF,-649,15,0,866900000,1572350915.4856029
E28011700000020D350CC400,-627,13,0,866900000,1572350915.4905019
E28011700000020D350CAB3F,-634,5,0,866900000,1572350915.495449
E28011700000020D350CAB2F,-609,48,0,866900000,1572350915.5009289
E28011700000020D350CABCF,-680,11,0,866900000,1572350915.501583
E28011700000020D350CABFF,-741,62,0,866900000,1572350915.511864
E28011700000020D350CABDF,-754,25,0,866900000,1572350915.517148
E28011700000020D350CC59F,-762,46,0,866900000,1572350915.5211678
E28011700000020D350CABEF,-620,29,1,866900000,1572350915.542749
E28011700000020D350CAB2F,-719,17,1,866900000,1572350915.5505862
E28011700000020D350CABDF,-649,18,1,866900000,1572350915.555619
E28011700000020D350CC58F,-779,29,1,866900000,1572350915.5598774
E28011700000020D350CC400,-687,37,1,866900000,1572350915.5601392
E28011700000020D350CC59F,-701,60,1,866900000,1572350915.5688946
E28011700000020D350CABCF,-659,28,1,866900000,1572350915.573493
E28011700000020D350CC59F,-701,60,1,866900000,1572350915.5818179
E28011700000020D350CABCF,-674,20,1,866900000,1572350915.589014
E28011700000020D350CC400,-680,27,1,866900000,1572350915.593654
E28011700000020D350CABFF,-669,52,1,866900000,1572350915.5984552
E28011700000020D350CABDF,-680,20,1,866900000,1572350915.60584
E28011700000020D350CC58F,-807,33,1,866900000,1572350915.611392
E28011700000020D350CAB2F,-710,24,1,866900000,1572350915.612326
E28011700000020D350CAB2F,-620,36,0,866900000,1572350915.632255
E28011700000020D350CC58F,-719,0,0,866900000,1572350915.633482
E28011700000020D350CAB3F,-669,44,0,866900000,1572350915.642226
E28011700000020D350CABFF,-741,7,0,866900000,1572350915.646427
E28011700000020D350CABDF,-762,25,0,866900000,1572350915.651774
E28011700000020D350CC59F,-741,32,0,866900000,1572350915.6567206
E28011700000020D350CC400,-620,46,0,866900000,1572350915.659807
E28011700000020D350CABCF,-701,53,0,866900000,1572350915.664623
E28011700000020D350CE1BE,-770,50,0,866900000,1572350915.6738274
E28011700000020D350CC400,-634,40,0,866900000,1572350915.683549
E28011700000020D350CABDF,-747,25,0,866900000,1572350915.687577
E28011700000020D350CAB2F,-627,30,0,866900000,1572350915.691356
E28011700000020D350CAB3F,-694,39,0,866900000,1572350915.6933088
E28011700000020D350CE1BE,-719,54,0,866900000,1572350915.703184
E28011700000020D350CABEF,-641,3,0,866900000,1572350915.7079868
E28011700000020D350CABFF,-779,45,0,866900000,1572350915.7106972
E28011700000020D350CC59F,-747,35,0,866900000,1572350915.718488
E28011700000020D350CC58F,-710,58,0,866900000,1572350915.728702
E28011700000020D350CABFF,-627,13,1,866900000,1572350915.750489
E28011700000020D350CABDF,-729,5,1,866900000,1572350915.7535944
E28011700000020D350CC59F,-687,15,1,866900000,1572350915.766401
E28011700000020D350CC400,-680,19,1,866900000,1572350915.772489
E28011700000020D350CC58F,-770,9,1,866900000,1572350915.774434
E28011700000020D350CAB2F,-659,35,1,866900000,1572350915.786464
E28011700000020D350CABEF,-634,11,1,866900000,1572350915.795097
E28011700000020D350CC59F,-674,22,1,866900000,1572350915.808633
E28011700000020D350CC58F,-735,11,1,866900000,1572350915.8208401
E28011700000020D350CABCF,-701,24,1,866900000,1572350915.824543
E28011700000020D350CAB2F,-659,36,1,866900000,1572350915.825421
E28011700000020D350CABFF,-627,38,1,866900000,1572350915.8375
E28011700000020D350CABDF,-659,32,1,866900000,1572350915.8387706
E28011700000020D350CABEF,-634,9,1,866900000,1572350915.84944
E28011700000020D350CC400,-669,24,1,866900000,1572350915.854944
E28011700000020D350CC59F,-680,5,0,866900000,1572350915.8739948
E28011700000020D350CABDF,-674,21,0,866900000,1572350915.878613
E28011700000020D350CAB2F,-680,31,0,866900000,1572350915.886416
E28011700000020D350CABEF,-589,2,0,866900000,1572350915.891687
E28011700000020D350CABFF,-649,40,0,866900000,1572350915.895518
E28011700000020D350CC400,-710,48,0,866900000,1572350915.895762
E28011700000020D350CC58F,-701,32,0,866900000,1572350915.90537
E28011700000020D350CAB3F,-741,0,0,866900000,1572350915.910589
E28011700000020D350CABCF,-719,44,0,866900000,1572350915.911434
E28011700000020D350CC400,-719,42,0,866900000,1572350915.930134
E28011700000020D350CABEF,-589,0,0,866900000,1572350915.9327848
E28011700000020D350CABDF,-627,21,0,866900000,1572350915.9408
E28011700000020D350CABFF,-641,46,0,866900000,1572350915.945518
E28011700000020D350CAB2F,-719,24,0,866900000,1572350915.951395
E28011700000020D350CC59F,-649,13,0,866900000,1572350915.9554589
E28011700000020D350CC58F,-710,41,0,866900000,1572350915.9616039
E28011700000020D350CABCF,-719,43,0,866900000,1572350915.9623349
E28011700000020D350CC58F,-710,46,1,866900000,1572350915.985014
E28011700000020D350CABCF,-669,23,1,866900000,1572350915.988224
E28011700000020D350CABFF,-589,15,1,866900000,1572350915.991628
E28011700000020D350CAB2F,-687,55,1,866900000,1572350915.995552
E28011700000020D350CABEF,-659,56,1,866900000,1572350916.000424
E28011700000020D350CC400,-649,10,1,866900000,1572350916.0063722
E28011700000020D350CABDF,-627,30,1,866900000,1572350916.010082
E28011700000020D350CC59F,-659,56,1,866900000,1572350916.015532
E28011700000020D350CE1BE,-719,29,1,866900000,1572350916.0275588
E28011700000020D350CABCF,-669,25,1,866900000,1572350916.032373
E28011700000020D350CABEF,-659,54,1,866900000,1572350916.0372338
E28011700000020D350CABFF,-589,22,1,866900000,1572350916.04095
E28011700000020D350CABDF,-620,30,1,866900000,1572350916.0424669
E28011700000020D350CAB3F,-747,54,1,866900000,1572350916.050455
E28011700000020D350CC59F,-649,62,1,866900000,1572350916.0661552
E28011700000020D350CC400,-634,4,1,866900000,1572350916.0695126
E28011700000020D350CE1BE,-729,26,1,866900000,1572350916.0756822
E28011700000020D350CAB2F,-710,1,1,866900000,1572350916.076805
E28011700000020D350CC59F,-649,18,0,866900000,1572350916.0936902
E28011700000020D350CABDF,-609,21,0,866900000,1572350916.102742
E28011700000020D350CABEF,-598,60,0,866900000,1572350916.108263
E28011700000020D350CC400,-729,30,0,866900000,1572350916.109416
E28011700000020D350CAB3F,-729,8,0,866900000,1572350916.11874
E28011700000020D350CABFF,-641,57,0,866900000,1572350916.119457
E28011700000020D350CABCF,-710,34,0,866900000,1572350916.127685
E28011700000020D350CC58F,-694,15,0,866900000,1572350916.135799
E28011700000020D350CABDF,-609,16,0,866900000,1572350916.139602
E28011700000020D350CABFF,-649,52,0,866900000,1572350916.144522
E28011700000020D350CABEF,-598,59,0,866900000,1572350916.1485538
E28011700000020D350CC400,-729,16,0,866900000,1572350916.1515038
E28011700000020D350CAB3F,-754,4,0,866900000,1572350916.161998
E28011700000020D350CC59F,-634,9,0,866900000,1572350916.1625268
E28011700000020D350CABCF,-680,26,0,866900000,1572350916.169587
E28011700000020D350CC59F,-701,22,1,866900000,1572350916.196907
E28011700000020D350CABFF,-649,44,1,866900000,1572350916.2018251
E28011700000020D350CABEF,-609,11,1,866900000,1572350916.207648
E28011700000020D350CABDF,-581,29,1,866900000,1572350916.212502
E28011700000020D350CC58F,-701,47,1,866900000,1572350916.217492
E28011700000020D350CC400,-687,36,1,866900000,1572350916.2193658
E28011700000020D350CABCF,-735,4,1,866900000,1572350916.2323868
E28011700000020D350CABEF,-609,19,1,866900000,1572350916.239712
E28011700000020D350CC59F,-741,54,1,866900000,1572350916.244138
E28011700000020D350CABFF,-669,62,1,866900000,1572350916.250495
E28011700000020D350CABDF,-589,23,1,866900000,1572350916.255527
E28011700000020D350CABCF,-719,16,1,866900000,1572350916.2590868
E28011700000020D350CC58F,-701,5,1,866900000,1572350916.267664
E28011700000020D350CC400,-710,59,1,866900000,1572350916.268547
E28011700000020D350CC59F,-641,21,0,866900000,1572350916.2898626
E28011700000020D350CE1BE,-634,38,0,866900000,1572350916.2935848
E28011700000020D350CAB3F,-609,24,0,866900000,1572350916.299598
E28011700000020D350CABDF,-634,23,0,866900000,1572350916.3045912
E28011700000020D350CABFF,-729,62,0,866900000,1572350916.309215
E28011700000020D350CABEF,-701,1,0,866900000,1572350916.314442
E28011700000020D350CC400,-754,42,0,866900000,1572350916.317576
E28011700000020D350CC58F,-548,30,0,866900000,1572350916.323335
E28011700000020D350CABCF,-694,28,0,866900000,1572350916.327224
E28011700000020D33D71A22,-770,7,0,866900000,1572350916.331904
E28011700000020D350CAB2F,-573,5,0,866900000,1572350916.335527
E28011700000020D350CC59F,-669,28,0,866900000,1572350916.3484962
E28011700000020D350CAB2F,-573,59,0,866900000,1572350916.3534439
E28011700000020D350CC58F,-538,23,0,866900000,1572350916.360584
E28011700000020D350CABEF,-680,32,0,866900000,1572350916.364486
E28011700000020D350CE1BE,-598,48,0,866900000,1572350916.3688169
E28011700000020D350CAB3F,-609,61,0,866900000,1572350916.3739
E28011700000020D350CABFF,-762,15,0,866900000,1572350916.380943
E28011700000020D350CABCF,-729,23,0,866900000,1572350916.383651
E28011700000020D350CABCF,-687,33,1,866900000,1572350916.401351
E28011700000020D350CC59F,-659,32,1,866900000,1572350916.405392
E28011700000020D350CC58F,-609,20,1,866900000,1572350916.411247
E28011700000020D350CABEF,-680,39,1,866900000,1572350916.418616
E28011700000020D350CAB2F,-627,44,1,866900000,1572350916.421299
E28011700000020D350CAB3F,-694,58,1,866900000,1572350916.4222429
E28011700000020D350CE1BE,-659,50,1,866900000,1572350916.4300392
E28011700000020D350CABFF,-741,46,1,866900000,1572350916.4359698
E28011700000020D350CC400,-754,38,1,866900000,1572350916.447561
E28011700000020D350CC59F,-659,38,1,866900000,1572350916.4487274
E28011700000020D350CC58F,-573,8,1,866900000,1572350916.458476
E28011700000020D350CABDF,-659,28,1,866900000,1572350916.4623518
E28011700000020D350CE1BE,-641,50,1,866900000,1572350916.4663599
E28011700000020D350CAB2F,-620,28,1,866900000,1572350916.471627
E28011700000020D350CABFF,-687,43,1,866900000,1572350916.4719038
E28011700000020D350CABCF,-694,47,1,866900000,1572350916.491759
E28011700000020D350CABEF,-719,45,1,866900000,1572350916.4966311
E28011700000020D350CAB3F,-669,45,1,866900000,1572350916.499839
E28011700000020D350CC59F,-659,25,0,866900000,1572350916.520498
E28011700000020D350CE1BE,-589,55,0,866900000,1572350916.5263462
E28011700000020D350CABFF,-687,15,0,866900000,1572350916.5332966
E28011700000020D350CAB3F,-719,40,0,866900000,1572350916.53659
E28011700000020D350CAB2F,-620,8,0,866900000,1572350916.540689
E28011700000020D350CABDF,-659,56,0,866900000,1572350916.5445702
E28011700000020D350CABCF,-680,20,0,866900000,1572350916.548467
E28011700000020D350CC58F,-589,48,0,866900000,1572350916.5495698
E28011700000020D350CABEF,-687,6,0,866900000,1572350916.560253
E28011700000020D350CC400,-719,34,0,866900000,1572350916.56389
E28011700000020D350CABDF,-669,46,0,866900000,1572350916.573642
E28011700000020D350CC400,-747,31,0,866900000,1572350916.576767
E28011700000020D350CAB3F,-747,30,0,866900000,1572350916.5813818
E28011700000020D350CABEF,-719,10,0,866900000,1572350916.585492
E28011700000020D350CABFF,-659,16,0,866900000,1572350916.5893722
E28011700000020D350CAB2F,-659,5,0,866900000,1572350916.595375
E28011700000020D350CABCF,-627,14,0,866900000,1572350916.6046872
E28011700000020D350CC58F,-609,47,0,866900000,1572350916.6154714
E28011700000020D350CC59F,-589,25,0,866900000,1572350916.617451
E28011700000020D350CE1BE,-627,6,0,866900000,1572350916.6278698
E28011700000020D350CABFF,-627,5,1,866900000,1572350916.649843
E28011700000020D350CC58F,-589,54,1,866900000,1572350916.654358
E28011700000020D350CABDF,-779,49,1,866900000,1572350916.658329
E28011700000020D350CAB2F,-659,17,1,866900000,1572350916.663475
E28011700000020D350CABEF,-735,61,1,866900000,1572350916.668589
E28011700000020D350CC59F,-830,46,1,866900000,1572350916.67622
30340091C011F63B08EF656E,-729,4,1,866900000,1572350916.684256
E28011700000020D350CE1BE,-609,30,1,866900000,1572350916.688524
E28011700000020D350CC400,-762,23,1,866900000,1572350916.69315
E28011700000020D350CAB3F,-770,57,1,866900000,1572350916.6959891
E28011700000020D350CC58F,-627,56,1,866900000,1572350916.709568
E28011700000020D350CAB3F,-729,45,1,866900000,1572350916.712439
E28011700000020D350CE1BE,-627,30,1,866900000,1572350916.720448
E28011700000020D350CABFF,-649,12,1,866900000,1572350916.7303119
30340091C011F63B08EF656E,-762,53,1,866900000,1572350916.742599
E28011700000020D33D71A22,-754,56,1,866900000,1572350916.746489
E28011700000020D350CABDF,-789,22,1,866900000,1572350916.7475796
E28011700000020D350CABFF,-614,23,0,866900000,1572350916.773509
E28011700000020D350CABCF,-609,53,0,866900000,1572350916.7774432
E28011700000020D350CC58F,-770,21,0,866900000,1572350916.782908
E28011700000020D350CE1BE,-680,52,0,866900000,1572350916.791456
E28011700000020D350CABDF,-680,58,0,866900000,1572350916.797302
E28011700000020D350CAB3F,-694,62,0,866900000,1572350916.7982821
E28011700000020D350CC59F,-566,15,0,866900000,1572350916.808624
E28011700000020D350CABEF,-735,3,0,866900000,1572350916.8123698
E28011700000020D350CABCF,-634,49,0,866900000,1572350916.8176029
E28011700000020D350CABFF,-627,21,0,866900000,1572350916.821475
E28011700000020D350CE1BE,-659,46,0,866900000,1572350916.826638
E28011700000020D350CABDF,-687,58,0,866900000,1572350916.827393
E28011700000020D350CC400,-659,57,0,866900000,1572350916.84019
E28011700000020D350CAB3F,-719,60,0,866900000,1572350916.842526
E28011700000020D350CAB2F,-814,37,0,866900000,1572350916.8443148
E28011700000020D350CAB2F,-741,31,1,866900000,1572350916.865491
E28011700000020D350CAB3F,-669,37,1,866900000,1572350916.8682802
E28011700000020D350CC59F,-701,47,1,866900000,1572350916.880625
E28011700000020D33D71A22,-779,38,1,866900000,1572350916.884693
E28011700000020D350CABDF,-762,40,1,866900000,1572350916.889441
30340091C011F63B08EF656E,-719,41,1,866900000,1572350916.896249
E28011700000020D350CE1BE,-627,20,1,866900000,1572350916.8987882
E28011700000020D350CC58F,-680,46,1,866900000,1572350916.9068348
E28011700000020D350CC59F,-680,53,1,866900000,1572350916.9195056
E28011700000020D350CAB2F,-770,36,1,866900000,1572350916.9232981
E28011700000020D350CE1BE,-627,25,1,866900000,1572350916.9253109
30340091C011F63B08EF656E,-729,41,1,866900000,1572350916.938591
E28011700000020D350CAB3F,-674,41,1,866900000,1572350916.9403949
E28011700000020D350CABDF,-779,35,1,866900000,1572350916.947567
E28011700000020D33D71A22,-747,49,1,866900000,1572350916.95454
E28011700000020D350CABFF,-609,1,0,866900000,1572350916.974921
E28011700000020D350CC59F,-560,23,0,866900000,1572350916.979594
E28011700000020D350CABCF,-609,13,0,866900000,1572350916.983375
E28011700000020D350CABEF,-687,20,0,866900000,1572350916.9883158
E28011700000020D350CC400,-674,24,0,866900000,1572350916.990277
E28011700000020D350CAB3F,-719,1,0,866900000,1572350917.0018592
E28011700000020D350CE1BE,-641,18,0,866900000,1572350917.0045118
E28011700000020D350CABDF,-674,46,0,866900000,1572350917.011338
E28011700000020D350CABFF,-609,53,0,866900000,1572350917.0213306
E28011700000020D350CC400,-687,34,0,866900000,1572350917.023381
E28011700000020D350CABEF,-710,27,0,866900000,1572350917.032642
E28011700000020D350CE1BE,-641,35,0,866900000,1572350917.0368
E28011700000020D350CC59F,-560,22,0,866900000,1572350917.0424302
E28011700000020D350CABDF,-674,41,0,866900000,1572350917.045302
E28011700000020D350CABCF,-609,30,0,866900000,1572350917.053333
E28011700000020D350CAB3F,-770,5,0,866900000,1572350917.0577881
E28011700000020D350CC58F,-680,53,1,866900000,1572350917.075556
E28011700000020D350CE1BE,-538,43,1,866900000,1572350917.080388
E28011700000020D350CABDF,-729,47,1,866900000,1572350917.082366
E28011700000020D33D71A22,-754,16,1,866900000,1572350917.0915961
E28011700000020D350CAB2F,-669,8,1,866900000,1572350917.096542
E28011700000020D350CABFF,-754,59,1,866900000,1572350917.101272
E28011700000020D350CAB3F,-747,28,1,866900000,1572350917.104521
E28011700000020D350CABEF,-770,24,1,866900000,1572350917.1165
E28011700000020D350CABEF,-741,31,1,866900000,1572350917.119456
E28011700000020D350CABDF,-687,38,1,866900000,1572350917.1244788
E28011700000020D350CAB2F,-669,7,1,866900000,1572350917.1274502
E28011700000020D350CC58F,-687,47,1,866900000,1572350917.137832
E28011700000020D350CE1BE,-548,44,1,866900000,1572350917.1414888
E28011700000020D350CABFF,-779,48,1,866900000,1572350917.148449
E28011700000020D350CAB3F,-735,36,1,866900000,1572350917.152313
E28011700000020D350CABEF,-729,60,0,866900000,1572350917.1745741
E28011700000020D350CE1BE,-589,49,0,866900000,1572350917.179397
E28011700000020D350CC400,-687,60,0,866900000,1572350917.1833699
E28011700000020D350CC59F,-598,57,0,866900000,1572350917.1903882
E28011700000020D350CAB2F,-735,6,0,866900000,1572350917.196398
E28011700000020D350CABDF,-680,9,0,866900000,1572350917.1993039
E28011700000020D350CABFF,-627,11,0,866900000,1572350917.2033012
E28011700000020D350CABCF,-598,48,0,866900000,1572350917.205285
E28011700000020D350CC58F,-735,2,0,866900000,1572350917.2123706
E28011700000020D350CE1BE,-598,43,0,866900000,1572350917.224513
E28011700000020D350CABCF,-609,49,0,866900000,1572350917.2324648
E28011700000020D350CC58F,-741,59,0,866900000,1572350917.2378614
E28011700000020D350CABFF,-627,6,0,866900000,1572350917.243286
E28011700000020D350CC400,-669,2,0,866900000,1572350917.2484381
E28011700000020D350CAB2F,-719,1,0,866900000,1572350917.2532759
E28011700000020D350CABEF,-687,58,0,866900000,1572350917.259528
E28011700000020D350CC59F,-609,43,0,866900000,1572350917.264532
E28011700000020D350CABDF,-669,4,0,866900000,1572350917.27059
E28011700000020D350CAB3F,-719,46,1,866900000,1572350917.28738
E28011700000020D350CE1BE,-641,49,1,866900000,1572350917.291434
E28011700000020D350CC58F,-779,11,1,866900000,1572350917.2980402
E28011700000020D350CAB2F,-659,8,1,866900000,1572350917.304393
E28011700000020D350CC400,-789,16,1,866900000,1572350917.3087418
E28011700000020D350CC59F,-735,12,1,866900000,1572350917.313456
E28011700000020D350CABDF,-634,13,1,866900000,1572350917.314284
E28011700000020D350CC59F,-719,9,1,866900000,1572350917.32857
E28011700000020D350CAB2F,-669,11,1,866900000,1572350917.333591
E28011700000020D350CABDF,-627,11,1,866900000,1572350917.334348
E28011700000020D350CAB3F,-729,59,1,866900000,1572350917.3473961
E28011700000020D350CE1BE,-669,63,1,866900000,1572350917.3573818
E28011700000020D350CC400,-762,35,1,866900000,1572350917.3621721
E28011700000020D350CE1BE,-566,37,0,866900000,1572350917.37744
E28011700000020D350CC400,-634,19,0,866900000,1572350917.3864286
30340091C011F63B08EF656E,-729,45,0,866900000,1572350917.390333
E28011700000020D350CABFF,-641,52,0,866900000,1572350917.3955061
E28011700000020D350CC59F,-627,24,0,866900000,1572350917.4004948
E28011700000020D350CABCF,-581,4,0,866900000,1572350917.404608
E28011700000020D350CABEF,-649,8,0,866900000,1572350917.409344
E28011700000020D350CABDF,-694,6,0,866900000,1572350917.411349
E28011700000020D350CAB2F,-719,36,0,866900000,1572350917.42131
E28011700000020D350CC400,-627,27,0,866900000,1572350917.43451
E28011700000020D350CABDF,-701,10,0,866900000,1572350917.438425
E28011700000020D33D71A22,-729,32,0,866900000,1572350917.44449
E28011700000020D350CC58F,-687,58,0,866900000,1572350917.450399
