beam_id,epc,frequency,phase,rssi,time,in_box
0,3035345E403DBDD99C838552,866900000,29,-762,1570715776.4863641,0
0,3035345E3C2B40999C8314BE,866900000,43,-710,1570715776.489385,0
0,E28068100000003931D4FE1C,866900000,0,-747,1570715776.493606,0
0,E28068100000003931D4EA0E,866900000,42,-762,1570715776.4975958,0
0,E28011700000020EC2506857,866900000,53,-627,1570715776.502443,1
0,E28011700000020EC250705D,866900000,19,-373,1570715776.507607,1
0,3035345E3C2AFBD99C831460,866900000,12,-641,1570715776.5135438,0
0,3035345E3C3E59599C83249A,866900000,25,-669,1570715776.5143669,0
0,3035345E3C3E44199C832449,866900000,40,-735,1570715776.5227,0
0,E28068100000003931D4F27C,866900000,59,-729,1570715776.5324051,0
0,3035345E403DBDD99C838553,866900000,58,-735,1570715776.5445774,0
0,E28011700000020EC2506857,866900000,48,-620,1570715776.549037,1
0,3035345E3C3E59599C83249A,866900000,26,-659,1570715776.5524461,0
0,3035345E3C2AFBD99C831462,866900000,45,-614,1570715776.5594082,0
0,3035345E3C2AFBD99C831460,866900000,14,-641,1570715776.564745,0
0,E28011700000020EC250705D,866900000,17,-373,1570715776.569742,1
0,E28011700000020EC2507056,866900000,30,-428,1570715776.573675,1
0,3035345E3C2B40999C8314BE,866900000,46,-719,1570715776.577706,0
0,E28011700000020EC2506956,866900000,7,-500,1570715776.581493,1
0,E28011700000020EC250695C,866900000,9,-348,1570715776.5853689,1
0,E28011700000020EC2506957,866900000,41,-554,1570715776.5863721,1
0,E28068100000003931D4F27C,866900000,53,-741,1570715776.5994859,0
0,E28011700000020EC2507057,866900000,28,-589,1570715776.604365,1
0,E28011700000020EC250705C,866900000,56,-428,1570715776.608722,1
0,E28011700000020EC250695D,866900000,11,-538,1570715776.611729,1
0,3035345E3C3E44199C832449,866900000,45,-741,1570715776.628085,0
0,3035345E3C2AFBD99C831461,866900000,61,-598,1570715776.631814,0
0,E28068100000003931D4EA0E,866900000,32,-735,1570715776.6475801,0
0,3035345E3C4447999C832B9F,866900000,32,-710,1570715776.6534002,0
0,3035345E3C44C6999C832CFA,866900000,38,-770,1570715776.6575859,0
1,E28011700000020EC2507057,866900000,15,-581,1570715776.674453,1
1,3035345E3C3E59599C83249A,866900000,4,-649,1570715776.678658,0
1,3035345E3C45A2D99C832DAB,866900000,35,-609,1570715776.685842,0
1,3035345E3C3E44199C832448,866900000,36,-581,1570715776.6898859,0
1,3035345E3C468ED99C832E6E,866900000,23,-641,1570715776.69176,0
1,3035345E3C4759D99C832F1B,866900000,62,-710,1570715776.702773,0
1,E28011700000020EC2506956,866900000,30,-434,1570715776.706732,1
1,E28011700000020EC2506957,866900000,27,-620,1570715776.710669,1
1,3035345E3C44B1999C832C90,866900000,38,-669,1570715776.714514,0
1,3035345E3C3E44199C832445,866900000,40,-589,1570715776.7186072,0
1,3035345E3C4462D99C832BF5,866900000,39,-641,1570715776.7204866,0
