beam_id,epc,frequency,phase,rssi,time,in_box
0,E28011700000020EC250695C,866900000,16,-494,1570715735.828917,1
0,E28011700000020EC2506956,866900000,23,-469,1570715735.831396,1
0,E28011700000020EC2507056,866900000,52,-428,1570715735.8363578,1
0,3035345E3C2AFBD99C831461,866900000,40,-641,1570715735.8412142,0
0,E28011700000020EC250705D,866900000,6,-453,1570715735.842009,1
0,3035345E3C3CBE199C8322B9,866900000,30,-659,1570715735.851212,0
0,3035345E3C1B72599C830829,866900000,2,-669,1570715735.855044,0
0,E28011700000020EC2506957,866900000,16,-674,1570715735.859283,1
0,E28011700000020EC2506857,866900000,48,-513,1570715735.8631608,1
0,3035345E3C46BAD99C832EA1,866900000,40,-729,1570715735.867053,0
0,3035345E3C46BC199C832EBF,866900000,26,-729,1570715735.8720598,0
0,3035345E3C4447999C832B9F,866900000,33,-735,1570715735.8760061,0
0,E28011700000020EC250695D,866900000,38,-659,1570715735.892225,1
0,3035345E3C3B8B599C832199,866900000,1,-779,1570715735.893064,0
0,3035345E3C1B71D99C830828,866900000,21,-694,1570715735.904282,0
0,E28011700000020EC250705C,866900000,48,-446,1570715735.9070444,1
0,E28011700000020EC250715C,866900000,33,-710,1570715735.9110599,1
0,3035345E3C2AFBD99C831461,866900000,43,-627,1570715735.917017,0
0,E28068100000003931D4F27C,866900000,60,-687,1570715735.920995,0
0,E28011700000020EC250695D,866900000,37,-669,1570715735.925056,1
0,E28011700000020EC250705D,866900000,8,-453,1570715735.9290614,1
0,E28011700000020EC2506956,866900000,28,-494,1570715735.934313,1
0,E28011700000020EC2507056,866900000,56,-428,1570715735.937293,1
0,E28011700000020EC2506857,866900000,39,-548,1570715735.954249,1
0,E28011700000020EC250695C,866900000,25,-478,1570715735.958067,1
0,3035345E3C2C8D6F3C818345,866900000,4,-649,1570715735.963274,0
0,3035345E3C46BAD99C832EA1,866900000,45,-729,1570715735.967055,0
0,3035345E3C1B71D99C830828,866900000,26,-710,1570715735.971057,0
0,3035345E3C3CBE199C8322B9,866900000,39,-669,1570715735.973022,0
0,3035345E3C3D78199C83236E,866900000,38,-770,1570715735.9853508,0
0,E28011700000020EC2506957,866900000,7,-649,1570715735.989305,1
0,E28068100000003931D4FE43,866900000,9,-674,1570715735.994783,0
