beam_id,epc,frequency,phase,rssi,time,in_box
0,3035345E3C45AD199C832DB2,866900000,15,-649,1570715698.2317789,0
0,30347A1200001AABFFBFF3EF,866900000,47,-674,1570715698.233776,0
0,E28011700000020EC250695C,866900000,39,-434,1570715698.2387671,1
0,3035345E3C1B71D99C830828,866900000,60,-710,1570715698.242783,0
0,E28011700000020EC250705D,866900000,9,-440,1570715698.2477632,1
0,3035345E3C2AFBD99C831462,866900000,16,-598,1570715698.251744,0
0,3035345E3C2AFBD99C831460,866900000,54,-641,1570715698.257117,0
0,3035345E3C3EE171312231E5,866900000,46,-649,1570715698.260954,0
0,3035345E3C2C8CE54F4F3DA9,866900000,23,-779,1570715698.266151,0
0,E28068100000003931D4FBD7,866900000,19,-719,1570715698.270184,0
0,E28011700000020EC250695D,866900000,61,-609,1570715698.2719462,1
0,E28068100000003931D4F290,866900000,9,-719,1570715698.285913,0
0,E28011700000020EC2506956,866900000,39,-513,1570715698.290846,1
0,3035345E3C3B8B599C832199,866900000,26,-754,1570715698.2928169,0
0,E28011700000020EC250715C,866900000,36,-687,1570715698.30194,1
0,3035345E3C3E59599C83249A,866900000,4,-687,1570715698.307803,0
0,3035345E3C3E44199C832449,866900000,32,-719,1570715698.308748,0
0,E28011700000020EC250705C,866900000,57,-440,1570715698.323755,1
0,3035345E3C2B40999C8314BE,866900000,53,-694,1570715698.328064,0
0,E28011700000020EC2506957,866900000,59,-573,1570715698.3331606,1
0,E28011700000020EC2507056,866900000,19,-428,1570715698.337111,1
0,3035345E3C3E44199C832449,866900000,35,-719,1570715698.340873,0
0,30347A1200001AABFFBFF3EF,866900000,44,-649,1570715698.347873,0
0,E28011700000020EC250705D,866900000,29,-434,1570715698.351857,1
0,E28011700000020EC250695C,866900000,1,-418,1570715698.355813,1
0,3035345E3C2AFBD99C831460,866900000,7,-641,1570715698.359787,0
0,E28011700000020EC2506857,866900000,27,-554,1570715698.3637788,1
0,3035345E3C2AFBD99C831461,866900000,51,-609,1570715698.3688571,0
0,E28068100000003931D4F290,866900000,12,-694,1570715698.3727858,0
0,E28011700000020EC250715C,866900000,52,-674,1570715698.3777614,1
0,3035345E3C3D78199C83236E,866900000,28,-719,1570715698.381747,0
0,E28011700000020EC2507057,866900000,57,-609,1570715698.3934,1
0,3035345E3C434FD99C832A45,866900000,18,-789,1570715698.3936539,0
0,E28068100000003931D4F27C,866900000,15,-674,1570715698.3991609,0
0,E28011700000020EC250695D,866900000,26,-609,1570715698.4041011,1
0,E28011700000020EC2506956,866900000,4,-488,1570715698.4089289,1
0,3035345E3C2AFBD99C831462,866900000,43,-609,1570715698.414776,0
0,3035345E3C3E59599C83249A,866900000,18,-687,1570715698.4188092,0
1,3035345E3C3E44199C832446,866900000,39,-589,1570715698.4359062,0
1,3035345E3C4597999C832DA9,866900000,52,-634,1570715698.441804,0
1,E28011700000020EC2507056,866900000,34,-598,1570715698.4457624,1
1,E28011700000020EC2506857,866900000,24,-460,1570715698.4477649,1
1,3035345E3C3E59599C83249A,866900000,55,-659,1570715698.456734,0
1,E28011700000020EC250695C,866900000,36,-548,1570715698.4627314,1
1,3035345E3C434FD99C832A45,866900000,45,-719,1570715698.466729,0
1,3035345E3C4451999C832BC3,866900000,43,-634,1570715698.4706779,0
1,3035345E3C43CC999C832AEE,866900000,39,-649,1570715698.4738526,0
1,3035345E3C459F999C832DAA,866900000,27,-598,1570715698.486898,0
1,3035345E3C4451999C832BC5,866900000,37,-659,1570715698.5018725,0
1,3035345E3C4445D99C832B96,866900000,58,-719,1570715698.505828,0
1,3035345E3C39CF199C832004,866900000,55,-719,1570715698.509772,0
1,3035345E3C1BC5999C83089F,866900000,8,-680,1570715698.515757,0
1,30347A1200001B36AFABF35B,866900000,31,-649,1570715698.5197408,0
1,E28011700000020EC2506957,866900000,54,-634,1570715698.521751,1
1,3035345E3C4447599C832B9E,866900000,26,-687,1570715698.533002,0
1,E28011700000020EC250705C,866900000,15,-589,1570715698.5371618,1
1,3035345E3C1CF6199C8309C0,866900000,3,-620,1570715698.540925,0
1,3035345E3C4432199C832B74,866900000,54,-719,1570715698.546885,0
1,3035345E3C475A199C832F1C,866900000,39,-710,1570715698.551772,0
1,E28011700000020EC250715C,866900000,35,-669,1570715698.556779,1
1,3035345E3C3D78199C83236B,866900000,29,-754,1570715698.560815,0
1,3035345E3C3CBE199C8322B9,866900000,28,-669,1570715698.5648491,0
1,E28011700000020EC2506956,866900000,43,-428,1570715698.5688062,1
1,3035345E3C1B76599C83082A,866900000,41,-669,1570715698.5738099,0
1,E28011700000020EC250705D,866900000,57,-538,1570715698.579777,1
1,3035345E3C4451599C832BC0,866900000,53,-735,1570715698.583758,0
1,3035345E3C4446199C832B9B,866900000,46,-719,1570715698.607708,0
1,3035345E3C4447999C832B9F,866900000,1,-674,1570715698.607976,0
1,3035345E3C2AFBD99C831460,866900000,47,-649,1570715698.608216,0
1,3035345E3C3D77599C83236A,866900000,4,-719,1570715698.6084614,0
1,3035345E3C3E44199C832449,866900000,31,-674,1570715698.608692,0
1,3035345E3C4451999C832BC2,866900000,8,-641,1570715698.61008,0
1,3035345E3C46C2599C832EC8,866900000,12,-694,1570715698.613847,0
1,3035345E3C2AFBD99C831461,866900000,27,-620,1570715698.628941,0
1,3035345E3C4597599C832DA8,866900000,40,-620,1570715698.6328962,0
1,3035345E3C3D9DD99C832388,866900000,49,-741,1570715698.6397598,0
1,3035345E3C475A599C832F1E,866900000,15,-674,1570715698.64381,0
1,3035345E3C4445D99C832B95,866900000,17,-735,1570715698.6478062,0
1,3035345E3C3E44199C832448,866900000,49,-589,1570715698.652844,0
1,3035345E3C3D78199C83236E,866900000,35,-747,1570715698.6568232,0
1,3035345E3C4596999C832DA7,866900000,29,-729,1570715698.660827,0
1,3035345E3C3E44199C832447,866900000,12,-581,1570715698.667837,0
1,3035345E3C3D94D99C832384,866900000,58,-747,1570715698.6697578,0
1,3035345E3C4751D99C832F1A,866900000,36,-719,1570715698.6807618,0
1,3035345E3C4750199C832F19,866900000,6,-741,1570715698.6981928,0
1,3035345E3C4445D99C832B98,866900000,56,-747,1570715698.7031019,0
1,E28011700000020EC2507057,866900000,55,-669,1570715698.708885,1
1,3035345E3C4116199C8328C4,866900000,40,-680,1570715698.712836,0
1,3035345E3C1BD4599C8308A5,866900000,31,-701,1570715698.7189019,0
1,3035345E3C1B72599C830829,866900000,5,-669,1570715698.727867,0
1,3035345E3C3D94D99C832383,866900000,36,-719,1570715698.7307448,0
1,3035345E3C39CF199C832002,866900000,33,-822,1570715698.7408788,0
1,30347A1200001B3C33DFEF52,866900000,42,-659,1570715698.745003,0
1,3035345E3C39CF199C831FFF,866900000,20,-762,1570715698.7457864,0
1,E28011700000020EC2506857,866900000,34,-446,1570715698.760828,1
1,E28011700000020EC250705D,866900000,58,-506,1570715698.7647731,1
1,E28011700000020EC2507057,866900000,56,-669,1570715698.7788546,1
1,3035345E3C1B72599C830829,866900000,9,-680,1570715698.783741,0
1,30347A1200001B35C73FFFCB,866900000,62,-669,1570715698.787693,0
1,3035345E3C4596999C832DA7,866900000,46,-719,1570715698.791751,0
1,3035345E3C4447599C832B9E,866900000,7,-659,1570715698.796803,0
1,3035345E3C44B1999C832C92,866900000,61,-674,1570715698.803873,0
1,E28011700000020EC2506957,866900000,56,-627,1570715698.808785,1
1,3035345E3C4597599C832DA8,866900000,61,-598,1570715698.8128679,0
1,3035345E3C4451999C832BC2,866900000,35,-669,1570715698.8167381,0
1,3035345E3C3E44199C832449,866900000,63,-680,1570715698.8268511,0
1,3035345E3C44B1999C832C94,866900000,38,-694,1570715698.8307722,0
1,3035345E3C38D7599C831F55,866900000,16,-659,1570715698.8357792,0
1,3035345E3C3D94999C832382,866900000,33,-710,1570715698.838708,0
1,3035345E3C1CF6199C8309C0,866900000,39,-627,1570715698.853913,0
1,3035345E3C4451999C832BC5,866900000,17,-687,1570715698.8541498,0
1,3035345E3C4445D99C832B95,866900000,47,-762,1570715698.856792,0
1,3035345E3C3E44199C832448,866900000,7,-581,1570715698.86076,0
1,3035345E3C3E59599C83249A,866900000,9,-649,1570715698.866822,0
1,3035345E3C3E44199C832447,866900000,35,-581,1570715698.8707528,0
1,E28011700000020EC250715C,866900000,16,-598,1570715698.874797,1
1,E28011700000020EC250695C,866900000,38,-513,1570715698.881868,1
1,3035345E3C44B8199C832CB9,866900000,28,-649,1570715698.9268231,0
1,3035345E3C475A199C832F1D,866900000,56,-680,1570715698.927073,0
1,3035345E3C4432199C832B74,866900000,46,-710,1570715698.9273002,0
1,3035345E3C45A2D99C832DAB,866900000,2,-598,1570715698.927521,0
1,3035345E3C3D94D99C832383,866900000,48,-710,1570715698.927736,0
