beam_id,epc,frequency,phase,rssi,time,in_box
0,30347A12301D63859682FFB3,866900000,37,-674,1570715275.3969028,0
0,30347A125C272AC59682FF3A,866900000,25,-747,1570715275.3989034,0
0,E28011700000020EC250705C,866900000,39,-529,1570715275.4029274,1
0,E28011700000020EC250695C,866900000,37,-538,1570715275.407022,1
0,30347A12301D5C859682FF73,866900000,5,-669,1570715275.4129322,0
0,E28011700000020EC2506956,866900000,44,-506,1570715275.416896,1
0,3034CB1FE04D352042513982,866900000,17,-719,1570715275.4229,0
0,E28011700000020EC250715C,866900000,47,-701,1570715275.427956,1
0,30347A12301D86C59682FF0D,866900000,24,-674,1570715275.4320788,0
0,3034CB1FE04D3DE047DA2052,866900000,4,-741,1570715275.4360368,0
0,30347A12301D56859682FF5C,866900000,6,-680,1570715275.442067,0
0,3034CB1FE04D3460F40AC140,866900000,21,-719,1570715275.445941,0
0,30347A12301D87059682FF11,866900000,49,-735,1570715275.4519699,0
0,30347A125C272B059682FF39,866900000,34,-701,1570715275.456969,0
0,3034CB1FE04D3520D7F0C733,866900000,7,-754,1570715275.4609249,0
0,30347A12301D55C59682FF9B,866900000,61,-770,1570715275.4648874,0
0,30347A12301D88C59682FF29,866900000,31,-747,1570715275.468858,0
0,30347A12301D63459682FFB2,866900000,47,-747,1570715275.4728682,0
0,30347A12301D63059682FFB1,866900000,54,-649,1570715275.4778614,0
0,3034CB1FE04D3EA0730635B0,866900000,47,-674,1570715275.48189,0
0,E28011700000020EC250705D,866900000,55,-634,1570715275.4841099,1
0,30347A12301D51459682FF61,866900000,7,-754,1570715275.4996321,0
0,3034CB1FE04D32E09E7B1266,866900000,58,-754,1570715275.5030851,0
0,30347A12301D87C59682FF27,866900000,20,-680,1570715275.50805,0
0,30347A12301D52859682FF78,866900000,51,-741,1570715275.5119932,0
0,E28011700000020EC250695D,866900000,9,-634,1570715275.536026,1
0,30347A12301D63059682FFB1,866900000,52,-634,1570715275.5379,0
0,30347A12301D87059682FF12,866900000,46,-701,1570715275.553257,0
0,E28011700000020EC250705C,866900000,55,-494,1570715275.5572312,1
0,30347A125C272D059682FF4C,866900000,30,-719,1570715275.5610726,0
0,30347A12301D77059682FF17,866900000,11,-614,1570715275.565175,0
0,30347A12301D51459682FF61,866900000,6,-770,1570715275.5690722,0
0,E28011700000020EC2506857,866900000,52,-500,1570715275.575022,1
0,E28011700000020EC250715C,866900000,5,-719,1570715275.578961,1
0,30347A125C272C059682FF4D,866900000,14,-614,1570715275.5829868,0
0,30347A125C2729459682FF50,866900000,16,-701,1570715275.587975,0
0,E28011700000020EC250695C,866900000,55,-506,1570715275.591923,1
0,30347A125C272B059682FF39,866900000,44,-710,1570715275.595903,0
0,E28011700000020EC2507056,866900000,52,-418,1570715275.6008792,1
0,30347A12301D87859682FF10,866900000,42,-634,1570715275.604916,0
0,30347A12301D87059682FF11,866900000,41,-710,1570715275.6108608,0
0,30347A12301D63859682FFB3,866900000,39,-609,1570715275.614866,0
0,30347A12301D7F059682FF14,866900000,12,-641,1570715275.620209,0
0,3034CB1FE04D352042513982,866900000,19,-710,1570715275.625214,0
0,3034CB1FE04D3DE078D36F63,866900000,61,-747,1570715275.630303,0
0,E28011700000020EC250705D,866900000,44,-538,1570715275.632052,1
0,E28011700000020EC2506956,866900000,16,-554,1570715275.6430268,1
0,30347A12301D7A459682FF1D,866900000,1,-710,1570715275.6448948,0
0,3034CB1FE04D3520D7F0C733,866900000,0,-747,1570715275.655024,0
0,E28011700000020EC2507057,866900000,38,-573,1570715275.664973,1
0,30347A12301D63459682FFB2,866900000,29,-719,1570715275.673892,0
0,30347A12301D86C59682FF0D,866900000,13,-729,1570715275.6779342,0
0,3034CB1FE04D3EA0730635B0,866900000,44,-779,1570715275.6798851,0
0,3034CB1FE04D32E09E7B1266,866900000,53,-795,1570715275.686908,0
0,30347A12301D88C59682FF2A,866900000,39,-710,1570715275.69726,0
0,30347A12301D87C59682FF22,866900000,23,-741,1570715275.7010632,0
1,E28011700000020EC250705C,866900000,36,-488,1570715275.718029,1
1,E28011700000020EC250695C,866900000,20,-581,1570715275.721931,1
1,30347A125C272B059682FF39,866900000,8,-701,1570715275.726183,0
1,30347A12301D5F059682FF79,866900000,46,-747,1570715275.7310019,0
1,E28011700000020EC2506857,866900000,26,-400,1570715275.7348971,1
1,E28011700000020EC250705D,866900000,41,-521,1570715275.738846,1
1,E28011700000020EC250695D,866900000,1,-548,1570715275.742861,1
1,30347A12301D7F059682FF14,866900000,22,-680,1570715275.746911,0
1,30347A12301D53859682FF98,866900000,10,-719,1570715275.752924,0
1,30347A12301D54459682FF96,866900000,2,-687,1570715275.758871,0
1,E28011700000020EC2506956,866900000,46,-393,1570715275.7628648,1
1,E28011700000020EC2507056,866900000,10,-589,1570715275.7682312,1
1,30347A12301D77059682FF17,866900000,25,-627,1570715275.7752368,0
1,E28011700000020EC250715C,866900000,26,-614,1570715275.780612,1
1,30347A12301D61059682FF58,866900000,23,-687,1570715275.7852402,0
1,30347A12301D87059682FF12,866900000,1,-701,1570715275.789076,0
1,E28011700000020EC2507057,866900000,52,-548,1570715275.795906,1
1,30347A125C2729459682FF50,866900000,15,-719,1570715275.8019571,0
1,30347A125C272D059682FF4C,866900000,57,-762,1570715275.80389,0
1,30347A12301D87859682FF10,866900000,47,-641,1570715275.812018,0
1,30347A12301D87059682FF12,866900000,7,-687,1570715275.821955,0
1,E28011700000020EC2506857,866900000,35,-434,1570715275.825921,1
1,30347A12301D53C59682FFA4,866900000,9,-735,1570715275.829877,0
1,E28011700000020EC250705C,866900000,30,-428,1570715275.835223,1
1,30347A12301D61059682FF58,866900000,36,-701,1570715275.8391972,0
1,30347A125C2729459682FF50,866900000,5,-729,1570715275.843238,0
1,30347A125C272A059682FF3E,866900000,46,-729,1570715275.8473382,0
1,E28011700000020EC250695C,866900000,47,-453,1570715275.852096,1
1,E28011700000020EC250695D,866900000,51,-538,1570715275.855953,1
1,30347A12301D6BC59682FF67,866900000,44,-719,1570715275.860965,0
1,30347A12301D7F059682FF14,866900000,51,-687,1570715275.86492,0
1,E28011700000020EC250705D,866900000,38,-400,1570715275.868892,1
1,E28011700000020EC2506956,866900000,19,-418,1570715275.8729289,1
1,E28011700000020EC2507057,866900000,22,-469,1570715275.8790119,1
1,E28011700000020EC2507056,866900000,41,-434,1570715275.881875,1
1,30347A125C2729EE759FCEF4,866900000,59,-701,1570715275.885942,0
1,30347A12301D87859682FF10,866900000,37,-669,1570715275.8888588,0
1,E28011700000020EC2506957,866900000,32,-478,1570715275.8990011,1
1,E28011700000020EC250715C,866900000,2,-560,1570715275.925418,1
