beam_id,epc,frequency,phase,rssi,time,in_box
0,3034CB1FE04D3DE07E006435,866900000,11,-729,1570715407.7439208,0
0,30347A12301D77059682FF17,866900000,15,-687,1570715407.745961,0
0,E28011700000020EC2507056,866900000,48,-521,1570715407.752987,1
0,E28011700000020EC250715C,866900000,12,-560,1570715407.7569551,1
0,3034CB1FE04D34A04D01DA8A,866900000,40,-747,1570715407.758935,0
0,30347A12301D67059682FF68,866900000,5,-735,1570715407.7702491,0
0,30347A12301D63059682FFB1,866900000,59,-649,1570715407.776191,0
0,30347A12301D61C59682FFB7,866900000,10,-729,1570715407.78707,0
0,30347A12301D88C59682FF29,866900000,58,-687,1570715407.790931,0
0,30347A125C272B059682FF39,866900000,5,-747,1570715407.810026,0
0,3034CB1FE04D38606EFFD6CA,866900000,16,-710,1570715407.811954,0
0,3034CB1FE04D3C20BD39381A,866900000,30,-735,1570715407.82765,0
0,3034CB1FE04D33E08AA57356,866900000,1,-735,1570715407.8371902,0
0,30347A12301D63059682FFB0,866900000,39,-779,1570715407.8440242,0
0,30347A125C272AC59682FF31,866900000,35,-762,1570715407.8489866,0
0,3034CB1FE04D3C2031698065,866900000,2,-729,1570715407.8539784,0
0,303944FFC11084EDE4CDBFB5,866900000,22,-701,1570715407.8579788,0
0,3034CB1FE04D30E0E69685FE,866900000,6,-735,1570715407.8629818,0
0,30347A12301D87C59682FF28,866900000,26,-779,1570715407.866984,0
0,3034CB1FE04D406042DADBC8,866900000,37,-762,1570715407.8719628,0
0,3034CB1FE04D36608EA13BB2,866900000,40,-735,1570715407.879168,0
0,30347A125C272AC59682FF31,866900000,34,-719,1570715407.898057,0
0,3034CB1FE04D3DA0B241C63A,866900000,24,-701,1570715407.9028976,0
0,E28011700000020EC250695C,866900000,5,-409,1570715407.9072769,1
0,E28011700000020EC250705C,866900000,62,-453,1570715407.912268,1
0,3034CB1FE04D3DA083A312EA,866900000,20,-687,1570715407.930048,0
0,3034CB1FE04D30E0E69685FE,866900000,58,-754,1570715407.933961,0
0,3034CB1FE04D33E08AA57356,866900000,51,-770,1570715407.940074,0
0,30347A125C272AC59682FF3A,866900000,39,-719,1570715407.944926,0
0,E28011700000020EC250695D,866900000,7,-566,1570715407.949892,1
0,30347A12301D77059682FF17,866900000,47,-729,1570715407.955317,0
0,E28011700000020EC2506956,866900000,0,-409,1570715407.961076,1
0,3034CB1FE04D40202B9C2FEB,866900000,21,-701,1570715407.966315,0
0,3034CB1FE04D352042513982,866900000,18,-747,1570715407.970415,0
0,3034CB1FE04D4060F6131A9B,866900000,49,-741,1570715407.974172,0
0,3034CB1FE04D3DE047DA2052,866900000,62,-701,1570715407.9794571,0
0,E28011700000020EC2507056,866900000,44,-538,1570715407.98132,1
