beam_id,epc,frequency,phase,rssi,time
1,E2806894000040020365148D,866900000,5,-513,1570716495.9949222
1,E2806894000040020364F88D,866900000,23,-478,1570716495.9978306
1,E2806894000050020364F08D,866900000,24,-548,1570716496.000077
1,E28068940000400203650C8D,866900000,19,-548,1570716496.0148714
1,E2806894000040020364F48D,866900000,62,-488,1570716496.019798
1,E2806894000050020364FC8D,866900000,56,-538,1570716496.022837
1,E2806894000040020364F88D,866900000,22,-478,1570716496.0269508
1,E2806894000050020365088D,866900000,47,-453,1570716496.031095
1,E2806894000040020365148D,866900000,2,-494,1570716496.03799
1,E2806894000050020365048D,866900000,62,-506,1570716496.044259
1,E2806894000050020364F08D,866900000,5,-554,1570716496.047198
1,E2806894000050020365108D,866900000,10,-620,1570716496.048061
0,E2806894000050020364FC8D,866900000,9,-446,1570716496.0699544
0,E2806894000040020365148D,866900000,50,-566,1570716496.074805
0,E2806894000050020365048D,866900000,38,-500,1570716496.077834
0,E28068940000400203650C8D,866900000,0,-614,1570716496.079833
0,E2806894000040020364F48D,866900000,2,-538,1570716496.090179
0,E2806894000050020365108D,866900000,49,-573,1570716496.0960364
0,E2806894000050020365088D,866900000,44,-409,1570716496.101205
0,E2806894000040020364F88D,866900000,39,-581,1570716496.106111
0,E2806894000050020364F08D,866900000,8,-488,1570716496.111414
0,E2806894000040020365188D,866900000,15,-513,1570716496.117429
0,E2806894000040020365148D,866900000,62,-589,1570716496.121192
0,E2806894000040020365188D,866900000,15,-513,1570716496.124968
0,E2806894000050020364FC8D,866900000,14,-428,1570716496.126816
0,E28068940000400203650C8D,866900000,53,-687,1570716496.137002
0,E2806894000050020365048D,866900000,37,-488,1570716496.1408
0,E2806894000050020365088D,866900000,55,-393,1570716496.14579
0,E2806894000040020364F48D,866900000,20,-538,1570716496.148788
0,E2806894000050020364F08D,866900000,61,-513,1570716496.154811
1,E2806894000050020364FC8D,866900000,6,-428,1570716496.17313
1,E2806894000040020365148D,866900000,55,-554,1570716496.178166
1,E2806894000040020365188D,866900000,38,-560,1570716496.1811998
1,E2806894000040020364F48D,866900000,26,-560,1570716496.1890614
1,E2806894000050020364F08D,866900000,33,-560,1570716496.2000508
1,E2806894000050020365088D,866900000,14,-446,1570716496.209839
1,E2806894000050020365048D,866900000,50,-460,1570716496.215795
1,E28068940000400203650C8D,866900000,17,-589,1570716496.216801
1,E2806894000040020365188D,866900000,40,-538,1570716496.2289634
1,E2806894000050020365088D,866900000,15,-446,1570716496.234078
1,E2806894000050020364F08D,866900000,29,-554,1570716496.238116
1,E2806894000040020365148D,866900000,56,-573,1570716496.243419
1,E2806894000050020364FC8D,866900000,12,-386,1570716496.2481198
1,E2806894000040020364F88D,866900000,46,-521,1570716496.2541368
1,E2806894000050020365048D,866900000,54,-453,1570716496.257118
1,E2806894000040020364F48D,866900000,33,-669,1570716496.259891
1,E2806894000050020365108D,866900000,20,-538,1570716496.269134
1,E28068940000400203650C8D,866900000,27,-581,1570716496.2694552
0,E2806894000040020365188D,866900000,8,-538,1570716496.291124
0,E28068940000400203650C8D,866900000,39,-669,1570716496.293101
0,E2806894000050020364FC8D,866900000,7,-418,1570716496.3031766
0,E2806894000050020365088D,866900000,24,-386,1570716496.3074
0,E2806894000040020364F48D,866900000,46,-513,1570716496.311166
0,E2806894000050020365048D,866900000,28,-478,1570716496.313186
0,E2806894000050020365108D,866900000,3,-627,1570716496.321034
0,E2806894000050020364F08D,866900000,0,-538,1570716496.325983
0,E2806894000040020364F88D,866900000,32,-589,1570716496.332999
0,E2806894000040020365148D,866900000,26,-609,1570716496.3358269
0,E2806894000050020364FC8D,866900000,5,-434,1570716496.343821
0,E2806894000050020365048D,866900000,26,-478,1570716496.348792
0,E2806894000050020365088D,866900000,24,-409,1570716496.3538039
0,E2806894000040020364F88D,866900000,32,-589,1570716496.355903
0,E2806894000040020365148D,866900000,26,-614,1570716496.3637419
0,E2806894000050020365108D,866900000,3,-641,1570716496.365717
0,E28068940000400203650C8D,866900000,40,-669,1570716496.3773034
0,E2806894000040020365188D,866900000,5,-548,1570716496.384423
0,E2806894000050020364F08D,866900000,63,-529,1570716496.385014
0,E2806894000040020364F48D,866900000,47,-506,1570716496.3910458
1,E2806894000050020365108D,866900000,30,-538,1570716496.4129288
1,E2806894000050020364F08D,866900000,39,-548,1570716496.416826
1,E2806894000050020365088D,866900000,26,-428,1570716496.4188108
1,E2806894000040020364F88D,866900000,55,-488,1570716496.427985
1,E2806894000050020364FC8D,866900000,15,-368,1570716496.4320788
1,E2806894000050020365048D,866900000,59,-446,1570716496.437095
1,E2806894000040020365188D,866900000,57,-538,1570716496.44206
1,E28068940000400203650C8D,866900000,30,-560,1570716496.4491699
1,E2806894000040020365148D,866900000,15,-560,1570716496.451984
1,E2806894000050020365088D,866900000,26,-400,1570716496.459959
1,E2806894000040020364F88D,866900000,59,-478,1570716496.4648788
1,E28068940000400203650C8D,866900000,32,-554,1570716496.469069
1,E2806894000050020364F08D,866900000,51,-521,1570716496.473852
1,E2806894000040020365148D,866900000,17,-548,1570716496.477849
1,E2806894000040020365188D,866900000,62,-560,1570716496.4828231
1,E2806894000050020364FC8D,866900000,16,-358,1570716496.483789
1,E2806894000050020365108D,866900000,51,-566,1570716496.495922
1,E2806894000050020365048D,866900000,4,-453,1570716496.501194
0,E2806894000050020365048D,866900000,43,-478,1570716496.517329
0,E2806894000040020364F88D,866900000,2,-609,1570716496.52108
0,E2806894000050020365088D,866900000,5,-379,1570716496.5249448
0,E2806894000040020364F48D,866900000,36,-529,1570716496.5319614
0,E2806894000040020365148D,866900000,18,-609,1570716496.537933
0,E2806894000050020365108D,866900000,14,-566,1570716496.5428019
0,E2806894000050020364FC8D,866900000,26,-379,1570716496.54882
0,E28068940000400203650C8D,866900000,53,-609,1570716496.5528462
0,E2806894000040020365188D,866900000,32,-529,1570716496.5530932
0,E2806894000040020365188D,866900000,36,-521,1570716496.5680962
0,E2806894000050020364FC8D,866900000,23,-400,1570716496.568928
0,E2806894000040020364F88D,866900000,16,-494,1570716496.577358
0,E2806894000050020365108D,866900000,4,-538,1570716496.580981
0,E2806894000050020365088D,866900000,44,-400,1570716496.5881119
0,E2806894000050020365048D,866900000,56,-538,1570716496.592936
0,E2806894000040020364F48D,866900000,57,-521,1570716496.597824
0,E28068940000400203650C8D,866900000,2,-560,1570716496.604032
0,E2806894000040020365148D,866900000,49,-573,1570716496.604825
1,E2806894000050020365088D,866900000,54,-428,1570716496.621822
1,E2806894000040020365148D,866900000,6,-494,1570716496.6261454
1,E2806894000050020365108D,866900000,55,-634,1570716496.629964
1,E2806894000040020364F48D,866900000,1,-478,1570716496.635191
1,E2806894000040020364F88D,866900000,30,-478,1570716496.6412551
1,E28068940000400203650C8D,866900000,46,-529,1570716496.6474009
1,E2806894000050020365048D,866900000,13,-506,1570716496.648289
1,E2806894000050020364F08D,866900000,36,-538,1570716496.657111
1,E2806894000050020364FC8D,866900000,57,-609,1570716496.657884
1,E2806894000040020364F88D,866900000,26,-453,1570716496.6709368
1,E2806894000050020365108D,866900000,10,-649,1570716496.6768386
1,E2806894000050020365048D,866900000,12,-500,1570716496.683831
1,E2806894000050020365088D,866900000,36,-478,1570716496.684093
1,E2806894000040020365148D,866900000,55,-494,1570716496.693151
1,E28068940000400203650C8D,866900000,59,-521,1570716496.697073
1,E2806894000040020364F48D,866900000,48,-506,1570716496.701066
0,E2806894000050020365088D,866900000,1,-453,1570716496.726976
0,E2806894000040020364F88D,866900000,52,-446,1570716496.730815
0,E2806894000040020365188D,866900000,51,-538,1570716496.7361119
0,E28068940000400203650C8D,866900000,38,-494,1570716496.74089
0,E2806894000050020365048D,866900000,20,-521,1570716496.744801
0,E2806894000040020365148D,866900000,62,-521,1570716496.752783
0,E2806894000040020364F48D,866900000,56,-478,1570716496.756966
0,E2806894000050020365108D,866900000,23,-521,1570716496.7610502
0,E2806894000040020365148D,866900000,58,-513,1570716496.784532
0,E2806894000040020364F88D,866900000,48,-440,1570716496.788152
0,E2806894000050020365088D,866900000,58,-478,1570716496.791952
0,E2806894000050020364F08D,866900000,47,-538,1570716496.7958221
0,E2806894000050020365048D,866900000,22,-478,1570716496.801033
0,E2806894000040020364F48D,866900000,44,-469,1570716496.806817
0,E28068940000400203650C8D,866900000,5,-446,1570716496.809815
0,E2806894000050020365108D,866900000,21,-513,1570716496.815804
0,E2806894000040020365188D,866900000,63,-529,1570716496.8228636
0,E2806894000050020364FC8D,866900000,39,-589,1570716496.8261561
1,E2806894000040020365148D,866900000,7,-548,1570716496.844478
1,E2806894000050020364F08D,866900000,7,-554,1570716496.848165
1,E2806894000040020365188D,866900000,14,-548,1570716496.8521204
1,E2806894000040020364F88D,866900000,8,-500,1570716496.854031
1,E2806894000050020365088D,866900000,16,-581,1570716496.862977
1,E2806894000050020365048D,866900000,44,-469,1570716496.8681548
1,E2806894000050020364FC8D,866900000,47,-488,1570716496.87187
1,E28068940000400203650C8D,866900000,36,-548,1570716496.8738391
1,E2806894000050020365108D,866900000,28,-529,1570716496.882891
1,E2806894000040020364F48D,866900000,46,-581,1570716496.8831491
1,E2806894000050020365088D,866900000,8,-598,1570716496.89681
1,E2806894000040020365148D,866900000,38,-573,1570716496.898762
1,E2806894000050020365108D,866900000,34,-521,1570716496.909118
1,E2806894000050020365048D,866900000,43,-434,1570716496.914366
1,E2806894000040020364F88D,866900000,40,-460,1570716496.9191132
1,E2806894000050020364F08D,866900000,36,-581,1570716496.921119
1,E2806894000040020365188D,866900000,43,-538,1570716496.929913
1,E28068940000400203650C8D,866900000,19,-513,1570716496.9350069
1,E2806894000040020364F48D,866900000,48,-538,1570716496.939798
1,E2806894000050020364FC8D,866900000,44,-469,1570716496.9428108
0,E2806894000040020364F48D,866900000,59,-428,1570716496.9661038
0,E2806894000040020365148D,866900000,40,-506,1570716496.971296
0,E28068940000400203650C8D,866900000,59,-379,1570716496.974172
0,E2806894000050020364F08D,866900000,37,-513,1570716496.9781928
0,E2806894000050020365048D,866900000,38,-478,1570716496.9823942
0,E2806894000050020365088D,866900000,35,-548,1570716496.9870439
0,E2806894000040020364F88D,866900000,1,-453,1570716496.989059
0,E2806894000050020364FC8D,866900000,16,-560,1570716496.996924
0,E2806894000050020365088D,866900000,29,-560,1570716497.00794
0,E2806894000040020365148D,866900000,34,-521,1570716497.0117981
0,E2806894000040020364F88D,866900000,59,-460,1570716497.015794
0,E28068940000400203650C8D,866900000,52,-379,1570716497.025012
0,E2806894000040020364F48D,866900000,48,-440,1570716497.027008
0,E2806894000050020365048D,866900000,22,-478,1570716497.036441
0,E2806894000050020364F08D,866900000,19,-513,1570716497.037104
0,E2806894000050020364FC8D,866900000,6,-560,1570716497.044342
1,E2806894000050020364F08D,866900000,19,-659,1570716497.067062
1,E2806894000040020364F88D,866900000,26,-494,1570716497.070873
1,E2806894000050020365048D,866900000,26,-434,1570716497.07483
1,E28068940000400203650C8D,866900000,16,-488,1570716497.080789
1,E2806894000050020364FC8D,866900000,9,-488,1570716497.085801
1,E2806894000040020365148D,866900000,51,-589,1570716497.088792
1,E2806894000040020364F48D,866900000,28,-554,1570716497.0940561
1,E2806894000050020365088D,866900000,11,-598,1570716497.095971
1,E2806894000040020365188D,866900000,34,-554,1570716497.1050901
1,E2806894000050020365108D,866900000,22,-560,1570716497.105933
1,E2806894000040020364F88D,866900000,15,-538,1570716497.1211212
1,E2806894000050020364FC8D,866900000,58,-500,1570716497.125937
1,E2806894000050020364F08D,866900000,52,-659,1570716497.130817
1,E2806894000040020365188D,866900000,37,-548,1570716497.135066
1,E2806894000050020365048D,866900000,11,-446,1570716497.139828
1,E28068940000400203650C8D,866900000,8,-494,1570716497.1428301
1,E2806894000050020365108D,866900000,25,-560,1570716497.1591349
1,E2806894000050020365088D,866900000,60,-589,1570716497.1598148
1,E2806894000040020364F48D,866900000,22,-573,1570716497.169399
1,E2806894000040020365148D,866900000,3,-649,1570716497.169923
0,E2806894000040020364F88D,866900000,34,-560,1570716497.19294
0,E2806894000050020364FC8D,866900000,7,-598,1570716497.1978278
0,E2806894000050020364F08D,866900000,57,-488,1570716497.205958
0,E2806894000050020365048D,866900000,26,-488,1570716497.2098088
0,E28068940000400203650C8D,866900000,33,-434,1570716497.2138
0,E2806894000050020365108D,866900000,48,-548,1570716497.214793
0,E2806894000040020365148D,866900000,14,-566,1570716497.224127
0,E2806894000050020365088D,866900000,32,-560,1570716497.2281332
0,E2806894000040020365188D,866900000,56,-513,1570716497.234172
0,E2806894000040020364F48D,866900000,23,-521,1570716497.2372322
0,E2806894000040020365148D,866900000,16,-589,1570716497.248189
0,E2806894000050020365108D,866900000,50,-529,1570716497.25207
0,E2806894000050020365048D,866900000,12,-488,1570716497.256966
0,E2806894000040020364F48D,866900000,23,-538,1570716497.2608378
0,E28068940000400203650C8D,866900000,38,-446,1570716497.266094
0,E2806894000040020365188D,866900000,61,-513,1570716497.2698932
0,E2806894000050020364F08D,866900000,58,-469,1570716497.273824
0,E2806894000040020364F88D,866900000,34,-620,1570716497.2758136
0,E2806894000050020364FC8D,866900000,33,-573,1570716497.2847788
0,E2806894000050020365088D,866900000,26,-566,1570716497.286777
1,E2806894000050020365048D,866900000,54,-488,1570716497.312396
1,E2806894000050020364F08D,866900000,26,-488,1570716497.324084
1,E2806894000040020365188D,866900000,11,-521,1570716497.333038
1,E2806894000040020364F48D,866900000,32,-609,1570716497.337903
1,E2806894000050020364FC8D,866900000,24,-566,1570716497.340802
1,E2806894000050020365088D,866900000,61,-554,1570716497.345803
1,E2806894000050020365108D,866900000,12,-560,1570716497.350793
1,E2806894000040020365148D,866900000,32,-627,1570716497.351804
1,E2806894000050020365048D,866900000,55,-500,1570716497.3680391
1,E2806894000050020365108D,866900000,22,-573,1570716497.3719401
1,E2806894000050020364FC8D,866900000,27,-589,1570716497.377998
1,E2806894000040020365188D,866900000,26,-513,1570716497.3831038
1,E2806894000040020364F48D,866900000,37,-581,1570716497.388104
1,E2806894000050020364F08D,866900000,41,-460,1570716497.3939
1,E2806894000040020365148D,866900000,39,-659,1570716497.397849
1,E2806894000050020365088D,866900000,5,-529,1570716497.3981206
0,E2806894000040020365188D,866900000,37,-488,1570716497.420917
0,E2806894000050020365108D,866900000,33,-469,1570716497.424741
0,E2806894000040020364F48D,866900000,39,-620,1570716497.4297721
0,E28068940000400203650C8D,866900000,31,-488,1570716497.4351401
0,E2806894000050020364FC8D,866900000,9,-560,1570716497.44101
0,E2806894000040020364F88D,866900000,44,-609,1570716497.446312
0,E2806894000040020365148D,866900000,31,-598,1570716497.4500551
0,E2806894000050020365048D,866900000,40,-521,1570716497.450911
0,E2806894000050020365088D,866900000,37,-566,1570716497.456083
0,E2806894000050020364F08D,866900000,26,-446,1570716497.46089
0,E2806894000050020365088D,866900000,33,-560,1570716497.4709141
0,E2806894000040020365148D,866900000,28,-609,1570716497.475792
0,E2806894000040020364F48D,866900000,38,-680,1570716497.4797711
0,E2806894000040020364F88D,866900000,41,-614,1570716497.4867802
0,E2806894000050020364F08D,866900000,25,-460,1570716497.490109
0,E2806894000050020365108D,866900000,33,-460,1570716497.494965
0,E2806894000050020365048D,866900000,32,-521,1570716497.4999418
0,E2806894000050020364FC8D,866900000,58,-548,1570716497.504064
0,E28068940000400203650C8D,866900000,25,-506,1570716497.504983
0,E2806894000040020365188D,866900000,33,-460,1570716497.512139
1,E28068940000400203650C8D,866900000,28,-609,1570716497.5309498
1,E2806894000040020365188D,866900000,42,-521,1570716497.5350258
1,E2806894000050020364F08D,866900000,40,-446,1570716497.538811
1,E2806894000040020364F48D,866900000,20,-614,1570716497.5408056
1,E2806894000050020365088D,866900000,56,-548,1570716497.548789
1,E2806894000040020365148D,866900000,38,-701,1570716497.5549152
1,E2806894000050020365048D,866900000,36,-538,1570716497.55597
1,E2806894000050020365108D,866900000,8,-609,1570716497.566123
1,E2806894000050020364FC8D,866900000,8,-620,1570716497.57024
1,E2806894000040020365188D,866900000,43,-538,1570716497.57937
1,E2806894000040020364F48D,866900000,13,-627,1570716497.5834029
1,E2806894000050020365048D,866900000,32,-548,1570716497.5880802
1,E2806894000050020364F08D,866900000,38,-446,1570716497.592941
1,E28068940000400203650C8D,866900000,24,-573,1570716497.596811
1,E2806894000050020365108D,866900000,18,-641,1570716497.5978296
1,E2806894000040020365148D,866900000,40,-680,1570716497.6079679
1,E2806894000050020364FC8D,866900000,5,-634,1570716497.611805
1,E2806894000050020365088D,866900000,49,-548,1570716497.612803
0,E28068940000400203650C8D,866900000,33,-506,1570716497.6372368
0,E2806894000040020365188D,866900000,33,-428,1570716497.6410189
0,E2806894000040020364F48D,866900000,38,-710,1570716497.646133
0,E2806894000050020364F08D,866900000,13,-529,1570716497.651028
0,E2806894000050020365108D,866900000,37,-434,1570716497.655253
0,E2806894000050020364FC8D,866900000,38,-554,1570716497.656019
0,E2806894000050020365088D,866900000,8,-609,1570716497.66703
0,E2806894000050020365048D,866900000,5,-548,1570716497.673744
0,E2806894000040020364F88D,866900000,31,-609,1570716497.676768
0,E2806894000050020364F08D,866900000,11,-538,1570716497.6852102
0,E28068940000400203650C8D,866900000,29,-513,1570716497.69139
0,E2806894000040020365188D,866900000,31,-446,1570716497.6958392
0,E2806894000040020364F48D,866900000,28,-680,1570716497.701874
0,E2806894000050020365108D,866900000,41,-453,1570716497.702799
0,E2806894000050020365048D,866900000,3,-598,1570716497.7119858
0,E2806894000050020364FC8D,866900000,33,-627,1570716497.715909
0,E2806894000040020364F88D,866900000,34,-609,1570716497.72007
0,E2806894000050020365088D,866900000,13,-598,1570716497.7230392
1,E2806894000040020365148D,866900000,22,-641,1570716497.743911
1,E2806894000050020365088D,866900000,57,-529,1570716497.75177
1,E2806894000050020364F08D,866900000,46,-428,1570716497.7557418
1,E28068940000400203650C8D,866900000,26,-548,1570716497.75974
1,E2806894000050020365048D,866900000,27,-659,1570716497.7719939
1,E2806894000050020365108D,866900000,62,-609,1570716497.775939
1,E2806894000040020364F88D,866900000,56,-609,1570716497.776364
1,E2806894000040020364F48D,866900000,62,-598,1570716497.788057
1,E2806894000040020364F88D,866900000,55,-598,1570716497.797909
1,E28068940000400203650C8D,866900000,23,-538,1570716497.8029869
1,E2806894000050020364F08D,866900000,56,-418,1570716497.805794
1,E2806894000040020364F48D,866900000,62,-598,1570716497.8097901
1,E2806894000050020365088D,866900000,11,-506,1570716497.810774
1,E2806894000040020365148D,866900000,30,-620,1570716497.817762
1,E2806894000050020365048D,866900000,63,-710,1570716497.8250911
1,E2806894000050020365108D,866900000,24,-634,1570716497.8360262
0,E2806894000050020365048D,866900000,25,-598,1570716497.852174
0,E2806894000040020365148D,866900000,53,-581,1570716497.8560488
0,E28068940000400203650C8D,866900000,56,-521,1570716497.858946
0,E2806894000040020365188D,866900000,0,-434,1570716497.8690612
0,E2806894000050020365108D,866900000,6,-428,1570716497.872808
0,E2806894000050020365088D,866900000,11,-620,1570716497.8778038
0,E2806894000050020364F08D,866900000,19,-560,1570716497.881797
0,E2806894000040020364F48D,866900000,47,-538,1570716497.890832
0,E2806894000050020364FC8D,866900000,55,-687,1570716497.897057
0,E2806894000050020365048D,866900000,27,-566,1570716497.9000928
0,E2806894000050020365108D,866900000,8,-409,1570716497.904139
0,E2806894000040020365188D,866900000,55,-440,1570716497.908118
0,E2806894000050020364FC8D,866900000,62,-674,1570716497.9120688
0,E2806894000050020365088D,866900000,17,-609,1570716497.916216
0,E28068940000400203650C8D,866900000,41,-529,1570716497.9219651
0,E2806894000050020364F08D,866900000,28,-478,1570716497.9228194
0,E2806894000040020364F88D,866900000,15,-614,1570716497.9319758
0,E2806894000040020364F48D,866900000,52,-529,1570716497.936811
0,E2806894000040020365148D,866900000,46,-581,1570716497.938804
1,E2806894000050020365108D,866900000,57,-620,1570716497.9638
1,E2806894000050020365048D,866900000,1,-649,1570716497.968809
1,E2806894000050020364F08D,866900000,40,-560,1570716497.976112
1,E2806894000040020365188D,866900000,24,-488,1570716497.978157
1,E2806894000050020365088D,866900000,31,-494,1570716497.991997
1,E2806894000040020365148D,866900000,23,-581,1570716497.9978108
1,E2806894000040020364F48D,866900000,62,-500,1570716498.002049
1,E28068940000400203650C8D,866900000,63,-548,1570716498.006816
1,E2806894000040020365188D,866900000,20,-488,1570716498.0117712
1,E2806894000040020365148D,866900000,23,-573,1570716498.0157802
1,E2806894000050020364F08D,866900000,14,-589,1570716498.019785
1,E2806894000040020364F48D,866900000,2,-478,1570716498.025114
1,E2806894000040020364F88D,866900000,2,-500,1570716498.0289226
1,E2806894000050020365108D,866900000,32,-513,1570716498.034118
1,E2806894000050020365088D,866900000,38,-494,1570716498.0400631
1,E28068940000400203650C8D,866900000,62,-566,1570716498.040941
1,E2806894000050020365048D,866900000,6,-649,1570716498.04725
0,E2806894000050020365108D,866900000,6,-446,1570716498.071
0,E2806894000040020364F48D,866900000,5,-453,1570716498.0768306
0,E2806894000040020365188D,866900000,19,-506,1570716498.0798342
0,E2806894000040020365148D,866900000,48,-494,1570716498.0837991
0,E2806894000050020364FC8D,866900000,30,-641,1570716498.0891142
0,E2806894000050020365088D,866900000,9,-620,1570716498.092921
0,E2806894000050020364F08D,866900000,15,-418,1570716498.097027
0,E2806894000040020364F88D,866900000,54,-573,1570716498.101928
0,E28068940000400203650C8D,866900000,52,-513,1570716498.106132
0,E2806894000050020365048D,866900000,38,-560,1570716498.1092231
0,E2806894000040020365148D,866900000,49,-469,1570716498.1230462
