beam_id,epc,frequency,phase,rssi,time,in_box
0,30347A12301D6BC59682FF67,866900000,10,-669,1570716870.308939,0
0,30347A12301D59859682FFA3,866900000,24,-669,1570716870.3109274,0
0,E2806894000040020365148D,866900000,7,-494,1570716870.314826,1
0,30347A12301D6F459682FF89,866900000,39,-719,1570716870.3188891,0
0,E2806894000050020365048D,866900000,32,-641,1570716870.323008,1
0,30347A12301D87859682FF10,866900000,57,-687,1570716870.327761,0
0,E2806894000050020364F08D,866900000,28,-538,1570716870.3339632,1
0,E2806894000040020364F48D,866900000,49,-494,1570716870.335747,1
0,E2806894000040020364F88D,866900000,52,-500,1570716870.3466508,1
0,30347A12301D53859682FF98,866900000,42,-729,1570716870.351567,0
0,30347A12301DD0859682FF8D,866900000,23,-741,1570716870.352705,0
0,30347A12301D55C59682FF9B,866900000,9,-701,1570716870.367023,0
0,30347A12301D68459682FEF2,866900000,33,-694,1570716870.3710248,0
0,30347A12301D87059682FF12,866900000,32,-729,1570716870.37594,0
0,30347A12301D77059682FF17,866900000,0,-641,1570716870.3800461,0
0,30347A12301D57459682FF9F,866900000,47,-719,1570716870.3852649,0
0,30347A125C2729EE759FCEF4,866900000,38,-687,1570716870.387012,0
0,30347A12301D61059682FF58,866900000,15,-719,1570716870.403824,0
0,30347A12301D7F859682FF15,866900000,51,-762,1570716870.4076214,0
0,30347A125C272A059682FF3E,866900000,38,-719,1570716870.410601,0
0,30347A12301D87C59682FF27,866900000,55,-659,1570716870.429885,0
0,30347A12301D87059682FF12,866900000,35,-701,1570716870.433816,0
0,E2806894000040020365148D,866900000,28,-488,1570716870.444236,1
0,30347A125C2729EE759FCEF4,866900000,33,-687,1570716870.450064,0
0,30347A12301D51459682FF61,866900000,14,-710,1570716870.452043,0
0,E2806894000040020364F88D,866900000,11,-478,1570716870.4608908,1
0,30347A12301D7F059682FF14,866900000,55,-614,1570716870.465625,0
0,30347A125C272B059682FF39,866900000,59,-687,1570716870.470878,0
0,30347A12301D88C59682FF2A,866900000,43,-694,1570716870.47264,0
0,E2806894000050020364FC8D,866900000,22,-680,1570716870.4836204,1
0,E2806894000050020365088D,866900000,23,-529,1570716870.4875894,1
0,30347A12301D6F459682FF89,866900000,21,-701,1570716870.491555,0
0,30347A125C2729459682FF50,866900000,61,-680,1570716870.495538,0
0,E28068940000400203650C8D,866900000,17,-521,1570716870.499578,1
0,E2806894000040020364F48D,866900000,14,-478,1570716870.503896,1
0,30347A12301D5C859682FF73,866900000,12,-609,1570716870.5079038,0
0,30347A12301D8FC59682FEFA,866900000,54,-701,1570716870.512933,0
0,E2806894000050020364F08D,866900000,58,-513,1570716870.515989,1
0,30347A125C272A059682FF3E,866900000,21,-719,1570716870.525876,0
0,30347A125C272D059682FF4C,866900000,18,-701,1570716870.5348556,0
0,30347A12301D67859682FEF3,866900000,15,-754,1570716870.5386162,0
0,30347A12301D88C59682FF29,866900000,7,-680,1570716870.542604,0
0,30347A12301D8EC59682FEF9,866900000,50,-719,1570716870.5475874,0
0,E2806894000050020365048D,866900000,63,-598,1570716870.551579,1
0,30347A12301D82C59682FF03,866900000,8,-754,1570716870.555918,0
0,30347A12301D55C59682FF9B,866900000,60,-741,1570716870.560704,0
0,30347A12301D87E89FFF9563,866900000,31,-687,1570716870.564836,0
0,30347A12301D74C59682FF8E,866900000,52,-641,1570716870.5690384,0
0,30347A12301D68459682FEF2,866900000,8,-754,1570716870.5730278,0
0,30347A12301D7F859682FF15,866900000,33,-770,1570716870.5792582,0
0,E2806894000040020365188D,866900000,47,-598,1570716870.5842302,1
0,30347A12301D59859682FFA3,866900000,19,-669,1570716870.5878851,0
0,30347A12301D63859682FFB3,866900000,47,-627,1570716870.594774,0
0,30347A12301D87859682FF10,866900000,29,-687,1570716870.599623,0
0,30347A12301D63C59682FF74,866900000,42,-710,1570716870.6048052,0
0,30347A12301D53859682FF98,866900000,23,-741,1570716870.608636,0
0,30347A12301D52859682FF78,866900000,52,-762,1570716870.61359,0
0,30347A12301D5C459682FF71,866900000,24,-735,1570716870.6175814,0
0,30347A12301D61059682FF58,866900000,51,-762,1570716870.622582,0
0,30347A12301D8F3B6F3FFF2E,866900000,9,-710,1570716870.627894,0
0,30347A125C272AC59682FF3A,866900000,17,-694,1570716870.631789,0
0,30347A12301D87C59682FF22,866900000,58,-789,1570716870.638907,0
0,30347A12301DD0859682FF8D,866900000,10,-729,1570716870.6429641,0
0,30347A12301D77059682FF17,866900000,58,-598,1570716870.652224,0
1,E2806894000040020364F48D,866900000,30,-488,1570716870.6708312,1
1,E2806894000050020364F08D,866900000,29,-478,1570716870.674616,1
1,E2806894000040020365148D,866900000,59,-521,1570716870.6785882,1
1,E2806894000050020365088D,866900000,44,-513,1570716870.6835706,1
1,E2806894000040020364F88D,866900000,49,-488,1570716870.689592,1
1,30347A12301D63859682FFB3,866900000,61,-609,1570716870.693546,0
1,E28068940000400203650C8D,866900000,57,-506,1570716870.698606,1
1,30347A12301D63859682FFB3,866900000,63,-620,1570716870.714218,0
1,30347A125C272AC59682FF3B,866900000,44,-710,1570716870.72487,0
1,30347A125C2729459682FF50,866900000,40,-719,1570716870.7269306,0
1,30347A12301D63459682FFB2,866900000,38,-687,1570716870.737877,0
1,E2806894000040020365188D,866900000,40,-620,1570716870.7386289,1
1,30347A12301D53C59682FFA4,866900000,28,-641,1570716870.745615,0
1,30347A12301D63059682FFB0,866900000,50,-729,1570716870.754623,0
1,30347A125C272B059682FF37,866900000,37,-754,1570716870.772305,0
1,30347A12301D61C59682FFB8,866900000,40,-729,1570716870.783338,0
1,30347A12301D61059682FF2B,866900000,37,-762,1570716870.788895,0
1,30347A12301D8F459682FEF7,866900000,12,-719,1570716870.791859,0
1,E2806894000050020364FC8D,866900000,52,-641,1570716870.7957401,1
1,30347A12301D62459682FFA6,866900000,41,-822,1570716870.797599,0
1,3034CB1FE04D33E08EDD6315,866900000,61,-747,1570716870.812724,0
1,E2806894000050020364F08D,866900000,17,-478,1570716870.8235939,1
1,30347A125C2729459682FF50,866900000,39,-687,1570716870.8279269,0
1,E2806894000040020364F88D,866900000,52,-469,1570716870.832737,1
1,E2806894000040020365148D,866900000,57,-538,1570716870.8389552,1
1,30347A125C272C059682FF4D,866900000,24,-634,1570716870.842954,0
1,E2806894000040020364F48D,866900000,28,-494,1570716870.847181,1
1,30347A12301D63059682FFB1,866900000,13,-627,1570716870.8519194,0
1,30347A12301D63859682FFB3,866900000,57,-609,1570716870.8578131,0
1,E2806894000040020365188D,866900000,28,-598,1570716870.8618028,1
1,30347A125C272B059682FF37,866900000,33,-779,1570716870.8656151,0
1,3034CB1FE04D34A04D01DA8A,866900000,5,-729,1570716870.869853,0
1,E2806894000050020365088D,866900000,35,-506,1570716870.874666,1
1,E2806894000050020365108D,866900000,47,-598,1570716870.878606,1
1,30347A12301D53C59682FFA4,866900000,25,-669,1570716870.879636,0
1,E2806894000050020364FC8D,866900000,45,-620,1570716870.8886046,1
1,E28068940000400203650C8D,866900000,51,-529,1570716870.896799,1
1,30347A12301D61C59682FFB8,866900000,33,-701,1570716870.9141948,0
1,30347A12301D63459682FFB2,866900000,26,-687,1570716870.915772,0
1,30347A125C272AC59682FF3B,866900000,30,-719,1570716870.928738,0
1,30347A12301D5D059682FF46,866900000,35,-710,1570716870.9325929,0
1,30347A12301D61C59682FFB7,866900000,0,-719,1570716870.937817,0
1,30347A12301D63059682FFB0,866900000,21,-701,1570716870.9455981,0
1,30347A12301D6BC59682FF67,866900000,44,-701,1570716870.954584,0
0,30347A125C272C059682FF4D,866900000,37,-598,1570716870.974236,0
0,30347A125C2729459682FF50,866900000,8,-687,1570716870.9779608,0
0,30347A12301D8F3B6F3FFF2E,866900000,57,-687,1570716870.979834,0
0,30347A12301D7F059682FF14,866900000,0,-659,1570716870.99002,0
0,30347A12301D87C59682FF27,866900000,53,-687,1570716870.9938211,0
0,E2806894000040020365148D,866900000,38,-529,1570716870.9976478,1
0,30347A12301D87059682FF11,866900000,30,-659,1570716871.0015712,0
0,30347A12301D63859682FFB3,866900000,38,-627,1570716871.005825,0
0,30347A12301D56859682FF7D,866900000,52,-710,1570716871.0096068,0
0,30347A12301D87059682FF12,866900000,44,-674,1570716871.0156126,0
0,E2806894000040020364F88D,866900000,57,-460,1570716871.019648,1
0,30347A12301D8EC59682FEF9,866900000,61,-719,1570716871.0246358,0
0,E2806894000040020364F48D,866900000,20,-513,1570716871.0309918,1
0,30347A12301D82C59682FF03,866900000,21,-747,1570716871.035969,0
0,30347A12301D87859682FF10,866900000,10,-598,1570716871.039778,0
0,E2806894000050020365088D,866900000,23,-609,1570716871.043917,1
0,E2806894000040020365188D,866900000,26,-669,1570716871.047924,1
0,30347A12301D77059682FF17,866900000,11,-649,1570716871.0531561,0
0,30347A12301D87E89FFF9563,866900000,3,-669,1570716871.056802,0
0,E2806894000050020365048D,866900000,32,-529,1570716871.061784,1
0,E28068940000400203650C8D,866900000,17,-598,1570716871.065579,1
0,E2806894000050020364F08D,866900000,15,-680,1570716871.06975,1
