beam_id,epc,frequency,phase,rssi,time,in_box
0,E2806894000040020364F88D,866900000,51,-548,1570716800.823819,1
0,E2806894000040020365148D,866900000,54,-513,1570716800.8258374,1
0,E2806894000050020364F08D,866900000,26,-634,1570716800.82984,1
0,E28068940000400203650C8D,866900000,14,-548,1570716800.834841,1
0,30347A12301D7F059682FF14,866900000,40,-687,1570716800.845273,0
0,30347A12301D5F059682FF79,866900000,37,-694,1570716800.849966,0
0,30347A12301D87059682FF11,866900000,35,-729,1570716800.8569686,0
0,30347A125C272A059682FF3E,866900000,28,-674,1570716800.8661351,0
0,30347A12301D82C59682FF03,866900000,36,-719,1570716800.878886,0
0,E2806894000040020364F48D,866900000,32,-529,1570716800.8838608,1
0,30347A12301D5C859682FF73,866900000,11,-609,1570716800.8922298,0
0,30347A125C272AC59682FF3B,866900000,37,-701,1570716800.8996232,0
0,30347A12301D63059682FFB1,866900000,28,-598,1570716800.903121,0
0,30347A12301D61059682FF58,866900000,10,-680,1570716800.907058,0
0,E2806894000050020365088D,866900000,39,-641,1570716800.913058,1
0,30347A12301D52459682FF65,866900000,28,-694,1570716800.9163158,0
0,30347A125C272B059682FF39,866900000,11,-729,1570716800.921963,0
0,30347A12301D67059682FF68,866900000,42,-710,1570716800.924855,0
0,30347A12301D67859682FEF3,866900000,11,-710,1570716800.9389598,0
0,30347A12301D88C59682FF2A,866900000,52,-719,1570716800.949961,0
0,30347A125C2729459682FF50,866900000,48,-710,1570716800.9578538,0
0,30347A125C272B059682FF37,866900000,54,-674,1570716800.959764,0
0,E2806894000040020365188D,866900000,53,-649,1570716800.977912,1
0,E2806894000040020365188D,866900000,57,-659,1570716800.9869492,1
0,30347A125C272B059682FF38,866900000,35,-649,1570716800.988843,0
0,30347A125C272D059682FF4C,866900000,3,-719,1570716800.999957,0
0,30347A12301D63859682FFB3,866900000,24,-701,1570716801.0049,0
0,30347A12301D61C59682FFB7,866900000,54,-729,1570716801.006839,0
0,30347A12301D5AC59682FF8B,866900000,52,-729,1570716801.0199628,0
0,E2806894000050020365048D,866900000,60,-701,1570716801.026017,1
0,E28068940000400203650C8D,866900000,47,-513,1570716801.0290449,1
0,E2806894000040020365148D,866900000,31,-506,1570716801.032811,1
0,30347A12301D59859682FFA3,866900000,47,-669,1570716801.036797,0
0,30347A125C272B059682FF38,866900000,45,-669,1570716801.0408108,0
0,30347A12301D67859682FEF3,866900000,26,-710,1570716801.04515,0
0,30347A12301D87C59682FF27,866900000,8,-687,1570716801.048998,0
0,30347A12301D7F059682FF14,866900000,41,-620,1570716801.054129,0
0,30347A12301D63859682FFB3,866900000,14,-614,1570716801.057843,0
0,30347A12301D63C59682FF74,866900000,50,-694,1570716801.0621078,0
0,E2806894000040020365188D,866900000,53,-634,1570716801.065804,1
0,E2806894000040020364F48D,866900000,17,-488,1570716801.0707898,1
0,30347A125C272D059682FF4C,866900000,18,-669,1570716801.074757,0
0,E2806894000040020364F88D,866900000,59,-506,1570716801.078769,1
0,30347A125C272B059682FF37,866900000,62,-719,1570716801.086991,0
0,30347A125C272AC59682FF3A,866900000,61,-719,1570716801.092181,0
0,30347A12301D88C59682FF2A,866900000,46,-710,1570716801.0962029,0
0,30347A12301D74C59682FF8E,866900000,0,-719,1570716801.102155,0
0,E2806894000050020365088D,866900000,23,-589,1570716801.1060634,1
0,30347A12301D8EC59682FEF9,866900000,9,-687,1570716801.11805,0
0,30347A12301D5C859682FF73,866900000,12,-598,1570716801.121988,0
0,30347A125C272A059682FF3E,866900000,39,-674,1570716801.133019,0
0,30347A12301D51459682FF61,866900000,1,-687,1570716801.1378,0
0,30347A12301D57459682FF9F,866900000,19,-641,1570716801.145781,0
0,E2806894000050020365048D,866900000,1,-669,1570716801.146786,1
0,30347A125C272AC59682FF3B,866900000,50,-710,1570716801.151874,0
1,30347A12301D5C859682FF73,866900000,41,-710,1570716801.1755588,0
1,E2806894000050020365088D,866900000,15,-598,1570716801.188098,1
1,30347A125C272B059682FF38,866900000,13,-719,1570716801.193842,0
1,E28068940000400203650C8D,866900000,55,-521,1570716801.1981802,1
1,30347A125C272AC59682FF3B,866900000,11,-674,1570716801.200779,0
1,30347A12301D7F059682FF14,866900000,1,-701,1570716801.217844,0
1,30347A125C272C059682FF4D,866900000,25,-659,1570716801.2211199,0
1,30347A12301D60C59682FFB6,866900000,29,-770,1570716801.236995,0
1,30347A12301D63859682FFB3,866900000,58,-614,1570716801.238893,0
1,E2806894000040020364F48D,866900000,5,-513,1570716801.25116,1
1,3034CB1FE04D3EA0730635B0,866900000,11,-729,1570716801.2549708,0
1,30347A12301D59859682FFA3,866900000,60,-710,1570716801.256865,0
1,30347A12301D63059682FFB0,866900000,37,-710,1570716801.26596,0
1,E2806894000040020365148D,866900000,49,-573,1570716801.2768369,1
1,E2806894000040020364F88D,866900000,12,-548,1570716801.286795,1
1,30347A12301D61C59682FFB8,866900000,3,-719,1570716801.2877386,0
1,30347A12301D74C59682FF8E,866900000,44,-762,1570716801.295994,0
1,30347A12301D6BC59682FF67,866900000,38,-747,1570716801.309516,0
1,30347A12301D8F859682FEF5,866900000,2,-719,1570716801.3135278,0
1,E2806894000040020364F88D,866900000,4,-554,1570716801.324938,1
1,30347A12301D87859682FF10,866900000,38,-641,1570716801.329077,0
1,E2806894000050020365088D,866900000,25,-513,1570716801.3328376,1
1,E28068940000400203650C8D,866900000,17,-478,1570716801.337844,1
1,3034CB1FE04D3EA0730635B0,866900000,39,-735,1570716801.341811,0
1,30347A12301D87059682FF11,866900000,43,-729,1570716801.345782,0
1,E2806894000050020364F08D,866900000,62,-428,1570716801.3497238,1
1,E2806894000040020364F48D,866900000,12,-598,1570716801.35714,1
1,30347A125C2729459682FF50,866900000,55,-687,1570716801.364137,0
1,30347A12301D5C859682FF73,866900000,6,-659,1570716801.369058,0
1,30347A125C272B059682FF39,866900000,39,-762,1570716801.374918,0
1,30347A12301D7F059682FF14,866900000,39,-649,1570716801.380786,0
1,30347A12301D63859682FFB3,866900000,59,-659,1570716801.390901,0
0,30347A12301D87059682FF11,866900000,16,-649,1570716801.407913,0
0,E2806894000040020364F48D,866900000,27,-453,1570716801.412786,1
0,E2806894000040020364F88D,866900000,27,-494,1570716801.4168038,1
0,30347A125C2729EE759FCEF4,866900000,21,-719,1570716801.421115,0
0,30347A12301D87059682FF12,866900000,37,-674,1570716801.4279912,0
0,E2806894000050020364F08D,866900000,48,-446,1570716801.4325492,1
0,E2806894000050020365088D,866900000,55,-506,1570716801.4359958,1
0,30347A12301D8F459682FEF7,866900000,35,-680,1570716801.441216,0
0,30347A12301D87859682FF10,866900000,58,-659,1570716801.445179,0
0,E2806894000050020364FC8D,866900000,14,-627,1570716801.4492214,1
0,E28068940000400203650C8D,866900000,26,-358,1570716801.449594,1
0,E2806894000050020365108D,866900000,48,-554,1570716801.4599106,1
