epc,rssi,phase,beam_id,frequency,time
E28011700000020D350CAB3F,-669,22,0,866900000,1572351095.401442
3035345E3C39CF199C832005,-694,1,0,866900000,1572351095.404404
E28011700000020D350CC58F,-609,6,0,866900000,1572351095.408283
3035345E3C39CF199C832008,-659,39,0,866900000,1572351095.4135306
3035345E3C44AF599C832C88,-754,43,0,866900000,1572351095.4172714
E28011700000020D350CABEF,-649,3,0,866900000,1572351095.4213364
3035345E3C39CF199C832006,-674,36,0,866900000,1572351095.4264588
E28068100000003931D50D02,-719,23,0,866900000,1572351095.4315982
E28011700000020D350CABDF,-620,16,0,866900000,1572351095.435575
E28011700000020D350CE1BE,-659,21,0,866900000,1572351095.440906
3035345E3C446B999C832C29,-770,4,0,866900000,1572351095.450835
3035345E3C446B999C832C2A,-735,55,0,866900000,1572351095.455692
3035345E3C39CF199C831FFF,-729,2,0,866900000,1572351095.457273
3035345E3C422BD99C832979,-694,41,0,866900000,1572351095.4686358
3035345E3C4447999C832B9F,-719,63,0,866900000,1572351095.4724338
3035345E3C39CF199C832007,-659,3,0,866900000,1572351095.474656
E28011700000020D350CABCF,-741,56,0,866900000,1572351095.482722
E28011700000020D350CAB2F,-609,0,0,866900000,1572351095.486196
3035345E3C1AE0199C8307E0,-710,8,0,866900000,1572351095.494947
E28068100000003931D50CEE,-680,48,0,866900000,1572351095.499346
3035345E403DBDD99C838553,-729,45,0,866900000,1572351095.4996312
3035345E3C2B40999C8314BE,-680,1,0,866900000,1572351095.509783
3035345E3C434FD99C832A45,-719,47,0,866900000,1572351095.517296
3035345E3C3D78199C83236B,-795,61,0,866900000,1572351095.5270839
E28011700000020D350CC400,-729,8,0,866900000,1572351095.527601
E28011700000020D350CAB2F,-609,2,0,866900000,1572351095.539413
E28011700000020D350CC58F,-620,13,0,866900000,1572351095.548686
3035345E3C3D78199C83236B,-770,6,0,866900000,1572351095.552306
3035345E3C39CF199C831FFF,-729,7,0,866900000,1572351095.5573351
E28068100000003931D50CEE,-694,39,0,866900000,1572351095.561624
E28011700000020D350CABEF,-649,17,0,866900000,1572351095.565652
3035345E3C39CF199C832008,-669,43,0,866900000,1572351095.571517
3035345E3C1AE0199C8307E0,-729,6,0,866900000,1572351095.573201
3035345E3C39CF199C832005,-710,11,0,866900000,1572351095.583508
E28011700000020D350CABCF,-741,62,0,866900000,1572351095.587646
3035345E3C2B40999C8314BE,-701,10,0,866900000,1572351095.5941029
3035345E3C39CF199C832007,-649,13,0,866900000,1572351095.5983481
3035345E3C39CF199C832006,-659,48,0,866900000,1572351095.602886
E28068100000003931D50D02,-701,6,0,866900000,1572351095.60619
E28011700000020D350CAB3F,-680,29,0,866900000,1572351095.620377
E28011700000020D350CE1BE,-674,44,0,866900000,1572351095.621023
E28011700000020D350CABDF,-620,13,0,866900000,1572351095.62165
E28011700000020D350CC400,-729,5,0,866900000,1572351095.622066
3035345E3C434FD99C832A45,-719,1,0,866900000,1572351095.6401038
3035345E3C446B999C832C2A,-762,9,0,866900000,1572351095.6404788
E28068100000003931D4FE1C,-694,58,1,866900000,1572351095.665055
E28068100000003931D50CC6,-694,28,1,866900000,1572351095.6663966
3035345E3C3C8D199C8322A0,-701,34,1,866900000,1572351095.6753962
3035345E3C3E44199C832448,-669,48,1,866900000,1572351095.679757
3035345E3C1CF6199C8309C0,-659,54,1,866900000,1572351095.6833768
E28011700000020D350CABEF,-598,26,1,866900000,1572351095.687305
3035345E3C3E44199C832447,-674,27,1,866900000,1572351095.6911402
3035345E3C4684999C832E6B,-680,28,1,866900000,1572351095.6956642
3035345E3C43CC599C832AEB,-669,16,1,866900000,1572351095.7024698
3035345E3C3E43D99C83243F,-710,58,1,866900000,1572351095.7069
3035345E3C3C90D99C8322A1,-680,7,1,866900000,1572351095.70957
E28068100000003931D5B155,-687,12,1,866900000,1572351095.718454
E28011700000020D350CABDF,-674,16,1,866900000,1572351095.724961
E28068100000003931D50CEE,-680,14,1,866900000,1572351095.7282062
3035345E3C44BFD99C832CE8,-659,22,1,866900000,1572351095.73416
3035345E3C4694199C832E70,-674,51,1,866900000,1572351095.743385
3035345E3C44B1999C832C93,-687,18,1,866900000,1572351095.7474391
3035345E3C46A4199C832E80,-741,36,1,866900000,1572351095.75249
3035345E3C46BAD99C832EA1,-729,41,1,866900000,1572351095.757338
3035345E3C3E44199C832446,-641,1,1,866900000,1572351095.7700748
3035345E3C4596599C832DA5,-729,15,1,866900000,1572351095.773952
E28011700000020D350CAB2F,-641,43,1,866900000,1572351095.781738
E28011700000020D350CE1BE,-649,61,1,866900000,1572351095.783602
3035345E3C3B89999C832194,-669,43,1,866900000,1572351095.792205
3035345E3C4693599C832E6F,-669,39,1,866900000,1572351095.7971258
E28011700000020D350CC58F,-627,0,1,866900000,1572351095.8103304
3035345E3C4596999C832DA7,-687,24,1,866900000,1572351095.813424
3035345E3C4596999C832DA6,-694,52,1,866900000,1572351095.8171911
3035345E3C38FAD99C831F72,-754,21,1,866900000,1572351095.826133
3035345E3C44B1999C832C92,-669,24,1,866900000,1572351095.8300226
E28011700000020D350CAB3F,-659,58,1,866900000,1572351095.8345542
3035345E3C46BC199C832EBF,-735,2,1,866900000,1572351095.8381689
3035345E3C44B1999C832C91,-659,38,1,866900000,1572351095.84339
3035345E3C43E2D99C832B07,-735,41,1,866900000,1572351095.848246
E28068100000003931D4FBAF,-719,8,1,866900000,1572351095.852244
3035345E3C468ED99C832E6E,-634,4,1,866900000,1572351095.858301
E28011700000020D350CC59F,-779,33,1,866900000,1572351095.863437
3035345E3C44B1999C832C8E,-770,55,1,866900000,1572351095.8686051
3035345E3C44B1999C832C94,-687,52,1,866900000,1572351095.869195
3035345E3C44B1999C832C8F,-701,17,1,866900000,1572351095.8795302
E28011700000020D350CC58F,-609,61,1,866900000,1572351095.8917649
3035345E3C44BFD99C832CE8,-649,59,1,866900000,1572351095.896306
3035345E3C4693599C832E6F,-669,26,1,866900000,1572351095.900225
E28011700000020D350CABEF,-641,47,1,866900000,1572351095.9036102
E28011700000020D350CAB2F,-649,41,1,866900000,1572351095.909446
3035345E3C3E44199C832447,-674,14,1,866900000,1572351095.9142258
E28068100000003931D4FBAF,-747,46,1,866900000,1572351095.9181118
3035345E3C3E44199C832448,-701,28,1,866900000,1572351095.928294
E28011700000020D350CE1BE,-581,8,1,866900000,1572351095.9322722
3035345E3C44B1999C832C91,-680,19,1,866900000,1572351095.936346
3035345E3C3C90D99C8322A1,-669,17,1,866900000,1572351095.940284
E28011700000020D350CABDF,-754,17,1,866900000,1572351095.9474142
3035345E3C43E2D99C832B07,-719,60,1,866900000,1572351095.951254
3035345E3C4596599C832DA5,-747,40,1,866900000,1572351095.9561589
3035345E3C44B1999C832C8F,-687,49,1,866900000,1572351095.960832
3035345E3C1CF6199C8309C0,-634,5,1,866900000,1572351095.9671948
3035345E3C46BC199C832EBF,-729,9,1,866900000,1572351095.970075
E28011700000020D350CAB3F,-674,4,1,866900000,1572351095.9714189
E28068100000003931D50CEE,-729,56,1,866900000,1572351095.981698
3035345E3C3C8D199C8322A0,-701,17,1,866900000,1572351095.9836051
3035345E3C38FAD99C831F72,-747,18,1,866900000,1572351095.994688
3035345E3C4596999C832DA7,-694,11,1,866900000,1572351095.998365
E28011700000020D350CC59F,-659,57,1,866900000,1572351095.99944
3035345E3C44B1999C832C8E,-770,50,1,866900000,1572351096.010266
3035345E3C3E44199C832447,-674,49,0,866900000,1572351096.0270472
E28011700000020D350CABEF,-548,19,0,866900000,1572351096.031303
3035345E3C4751D99C832F1A,-710,49,0,866900000,1572351096.0410972
3035345E3C4398999C832AC8,-729,35,0,866900000,1572351096.04779
E28011700000020D350CAB3F,-687,59,0,866900000,1572351096.05317
3035345E3C4596599C832DA5,-779,25,0,866900000,1572351096.069632
3035345E3C2A676E4C1A8343,-694,54,0,866900000,1572351096.072387
E28068100000003931D50CEE,-694,26,0,866900000,1572351096.077583
3035345E3C468E999C832E6D,-620,54,0,866900000,1572351096.0815294
30347A1200001ABCBC2242D9,-669,40,0,866900000,1572351096.0879679
3035345E3C4684999C832E6C,-627,44,0,866900000,1572351096.094523
3035345E3C43CC199C832AE8,-680,38,0,866900000,1572351096.095475
3035345E3C43E2D99C832B07,-735,19,0,866900000,1572351096.10593
E28011700000020D350CE1BE,-589,34,0,866900000,1572351096.1092892
E28011700000020D350CC400,-634,50,0,866900000,1572351096.115088
E28011700000020D350CABCF,-694,10,0,866900000,1572351096.1250956
E28011700000020D350CABFF,-719,8,0,866900000,1572351096.1302302
E28011700000020D350CAB2F,-694,21,0,866900000,1572351096.1304278
E28011700000020D350CABDF,-669,55,0,866900000,1572351096.139255
3035345E3C3D13D99C832318,-729,36,0,866900000,1572351096.145199
3035345E3C4693599C832E6F,-674,32,0,866900000,1572351096.147115
3035345E403DBDD99C838553,-741,44,0,866900000,1572351096.165477
E28011700000020D350CABCF,-687,0,0,866900000,1572351096.170945
3035345E3C4684999C832E6B,-669,38,0,866900000,1572351096.175846
3035345E3C4447999C832B9F,-701,38,0,866900000,1572351096.17921
E28011700000020D350CABEF,-538,2,0,866900000,1572351096.1832561
E28011700000020D350CAB2F,-719,14,0,866900000,1572351096.1873732
3035345E3C44B1999C832C92,-669,8,0,866900000,1572351096.191274
E28011700000020D350CE1BE,-598,27,0,866900000,1572351096.197191
