epc,rssi,phase,beam_id,frequency,time
E28011700000020D350CAB3F,-669,22,1,866900000,1572351169.464139
E28011700000020D350CC58F,-729,16,1,866900000,1572351169.484947
3035345E3C3D13D99C832318,-770,5,1,866900000,1572351169.4867392
E28011700000020D350CE1BE,-735,44,1,866900000,1572351169.4984891
E28011700000020D350CC59F,-770,5,1,866900000,1572351169.5002182
E28068100000003931D4FE09,-710,49,1,866900000,1572351169.5061731
E28068100000003931D50A78,-687,36,1,866900000,1572351169.5193868
E28011700000020D350CAB2F,-659,6,1,866900000,1572351169.527342
3035345E3C46BC199C832EBE,-641,13,1,866900000,1572351169.531323
3035345E3C3D77599C83236A,-719,38,1,866900000,1572351169.536173
3035345E3C46C2599C832EC8,-694,43,1,866900000,1572351169.5411198
E28068100000003931D50A8C,-701,10,1,866900000,1572351169.54729
3035345E3C46C2599C832EC9,-710,24,1,866900000,1572351169.551668
3035345E3C46BAD99C832EA1,-687,20,1,866900000,1572351169.556118
E28068100000003931D4FE1C,-659,48,1,866900000,1572351169.5591848
3035345E3C1CF6199C8309C0,-669,45,1,866900000,1572351169.564523
3035345E3C46C2599C832EC7,-674,45,1,866900000,1572351169.5704598
E28011700000020D350CABDF,-649,58,1,866900000,1572351169.573091
E28068100000003931D50CEE,-659,60,1,866900000,1572351169.579364
E28011700000020D350CABEF,-627,38,1,866900000,1572351169.5932438
3035345E3C46BA999C832E9E,-609,13,1,866900000,1572351169.5992472
3035345E3C46BC199C832EBF,-719,60,1,866900000,1572351169.604085
E28068100000003931D50CDA,-659,14,1,866900000,1572351169.608171
E28068100000003931D4FBAF,-694,11,1,866900000,1572351169.613148
E28011700000020D350CAB3F,-641,20,1,866900000,1572351169.6185641
E28068100000003931D50A8C,-674,29,0,866900000,1572351169.6373029
3035345E3C4442599C832B91,-687,33,0,866900000,1572351169.6472168
E28011700000020D350CABEF,-762,47,0,866900000,1572351169.651556
3035345E3C2B40999C8314BE,-687,62,0,866900000,1572351169.6551552
E28011700000020D350CAB2F,-669,25,0,866900000,1572351169.659023
E28068100000003931D50A78,-687,49,0,866900000,1572351169.664122
E28068100000003931D50CEE,-659,6,0,866900000,1572351169.668158
3035345E3C3B89999C832194,-659,33,0,866900000,1572351169.676178
3035345E3C3E44199C832447,-659,23,0,866900000,1572351169.681107
E28068100000003931D50CDA,-669,29,0,866900000,1572351169.691401
E28011700000020D350CABCF,-694,63,0,866900000,1572351169.696773
E28011700000020D350CAB3F,-719,53,0,866900000,1572351169.70194
3035345E3C3FA9199C832666,-680,25,0,866900000,1572351169.708302
3035345E3C3FB2599C83267A,-735,46,0,866900000,1572351169.7162788
E28011700000020D350CC400,-680,38,0,866900000,1572351169.72351
E28011700000020D350CABDF,-680,44,0,866900000,1572351169.7332768
E28011700000020D350CAB2F,-659,8,0,866900000,1572351169.751023
E28011700000020D350CC59F,-710,22,0,866900000,1572351169.7554374
E28011700000020D350CABFF,-735,59,0,866900000,1572351169.7571342
3035345E3C1D06199C8309C4,-634,6,0,866900000,1572351169.766748
3035345E3C3C8D199C8322A0,-674,32,0,866900000,1572351169.7703419
E28011700000020D350CABEF,-649,57,0,866900000,1572351169.775106
E28011700000020D350CABDF,-674,41,0,866900000,1572351169.781143
E28011700000020D350CC58F,-701,16,0,866900000,1572351169.782182
E28011700000020D350CABCF,-641,44,0,866900000,1572351169.790467
E28068100000003931D50CEE,-659,16,0,866900000,1572351169.8003721
E28011700000020D350CAB3F,-754,60,0,866900000,1572351169.804105
E28011700000020D350CC400,-669,57,0,866900000,1572351169.808223
3035345E3C3C90D99C8322A1,-669,55,0,866900000,1572351169.815073
E28011700000020D350CE1BE,-659,22,0,866900000,1572351169.821693
3035345E3C3B8C999C83219B,-627,26,1,866900000,1572351169.8422668
3035345E3C44B1999C832C90,-669,23,1,866900000,1572351169.8462
E28011700000020D350CAB2F,-649,4,1,866900000,1572351169.856388
3035345E3C39CF199C832007,-680,2,1,866900000,1572351169.861227
3035345E3C4693599C832E6F,-649,56,1,866900000,1572351169.865227
E28011700000020D350CABEF,-719,45,1,866900000,1572351169.8691711
E28011700000020D350CE1BE,-589,5,1,866900000,1572351169.874112
3035345E3C3B96599C8321A1,-687,33,1,866900000,1572351169.8771539
3035345E3C46C7999C832ED6,-627,44,1,866900000,1572351169.888435
3035345E3C475A199C832F1C,-669,5,1,866900000,1572351169.892143
3035345E3C2A676E4C1A8343,-669,49,1,866900000,1572351169.9027898
3035345E3C4447999C832B9F,-735,19,1,866900000,1572351169.906423
E28011700000020D350CC400,-609,46,1,866900000,1572351169.913134
3035345E3C4759D99C832F1B,-694,15,1,866900000,1572351169.91615
E28011700000020D350CABCF,-609,36,1,866900000,1572351169.931315
3035345E3C3E44199C832448,-687,39,1,866900000,1572351169.946143
E28011700000020D350CC59F,-649,30,1,866900000,1572351169.949384
E28011700000020D350CC58F,-741,0,1,866900000,1572351169.9639838
30347A1200001ABCBC2242D9,-674,20,1,866900000,1572351169.968895
E28011700000020D350CABFF,-659,8,1,866900000,1572351169.976332
E28011700000020D350CC58F,-741,61,1,866900000,1572351169.9873722
E28011700000020D350CC400,-598,56,1,866900000,1572351169.991411
3035345E3C1E2D599C830A2A,-627,51,1,866900000,1572351169.9962509
E28011700000020D350CC59F,-649,15,1,866900000,1572351170.001178
E28011700000020D350CE1BE,-694,43,1,866900000,1572351170.0179179
E28011700000020D350CABEF,-674,51,1,866900000,1572351170.0224488
30347A1200001ABCBC2242D9,-701,41,1,866900000,1572351170.027359
E28011700000020D350CABFF,-669,2,1,866900000,1572351170.036341
30347A1200001A3FADFF6A65,-687,3,1,866900000,1572351170.040268
3035345E3C2B40999C8314BE,-694,48,1,866900000,1572351170.0451279
3035345E3C3B8C999C83219C,-659,7,1,866900000,1572351170.049175
3035345E3C43FD599C832B18,-701,60,1,866900000,1572351170.057274
E28011700000020D350CABCF,-598,22,1,866900000,1572351170.061234
E28011700000020D350CAB2F,-735,26,1,866900000,1572351170.0771918
3035345E3C3E74999C8324A3,-719,51,0,866900000,1572351170.10254
3035345E3C218D199C830BD2,-614,48,0,866900000,1572351170.112206
3035345E3C2126199C830BA7,-674,49,0,866900000,1572351170.116271
3035345E3C1AE1999C8307E8,-710,28,0,866900000,1572351170.1203868
30347A1200001A3FADFF6A65,-694,48,0,866900000,1572351170.124171
3035345E3C218D199C830BD1,-649,2,0,866900000,1572351170.126125
3035345E3C1ADFD99C8307DB,-649,44,0,866900000,1572351170.136159
3035345E3C4227999C832976,-729,38,0,866900000,1572351170.142066
E28011700000020D350CC59F,-747,56,0,866900000,1572351170.1480918
3035345E3C1C2F999C830906,-694,24,0,866900000,1572351170.153781
