beam_id,epc,frequency,phase,rssi,time
1,E28011700000020EC250695C,866900000,43,-554,1570716049.513497
1,E28011700000020EC250695D,866900000,16,-409,1570716049.519477
1,E28011700000020EC250715C,866900000,2,-469,1570716049.5266962
1,E28011700000020EC2506957,866900000,30,-428,1570716049.5321481
1,E28011700000020EC250705D,866900000,56,-634,1570716049.535882
1,E28011700000020EC2506857,866900000,54,-538,1570716049.5367026
1,E28011700000020EC2507056,866900000,49,-469,1570716049.5428214
1,E28011700000020EC250705D,866900000,60,-641,1570716049.552785
1,E28011700000020EC250715C,866900000,61,-478,1570716049.559647
1,E28011700000020EC2507056,866900000,51,-478,1570716049.5645068
1,E28011700000020EC250695C,866900000,41,-581,1570716049.5698268
1,E28011700000020EC2506857,866900000,56,-521,1570716049.573608
1,E28011700000020EC250695D,866900000,9,-409,1570716049.578524
1,E28011700000020EC2507057,866900000,38,-440,1570716049.58453
1,E28011700000020EC250705C,866900000,39,-598,1570716049.585502
1,E28011700000020EC2506957,866900000,48,-418,1570716049.59057
0,E28011700000020EC250695C,866900000,57,-609,1570716049.611191
0,E28011700000020EC2506857,866900000,36,-478,1570716049.615113
0,E28011700000020EC2506957,866900000,17,-434,1570716049.620877
0,E28011700000020EC2506956,866900000,25,-538,1570716049.626657
0,E28011700000020EC250695D,866900000,44,-488,1570716049.630532
0,E28011700000020EC2507057,866900000,19,-460,1570716049.6328142
0,E28011700000020EC250715C,866900000,41,-560,1570716049.640557
0,E28011700000020EC250705D,866900000,6,-566,1570716049.6445296
0,E28011700000020EC250705C,866900000,50,-729,1570716049.6455061
0,E28011700000020EC2507056,866900000,55,-440,1570716049.661885
0,E28011700000020EC2507056,866900000,55,-446,1570716049.664813
0,E28011700000020EC2506956,866900000,25,-548,1570716049.6697571
0,E28011700000020EC2507057,866900000,30,-453,1570716049.6717749
0,E28011700000020EC2506957,866900000,38,-428,1570716049.6809542
0,E28011700000020EC250705D,866900000,5,-548,1570716049.685792
0,E28011700000020EC250695D,866900000,40,-494,1570716049.687813
0,E28011700000020EC250695C,866900000,32,-598,1570716049.695636
0,E28011700000020EC2506857,866900000,44,-440,1570716049.699744
0,E28011700000020EC250715C,866900000,37,-560,1570716049.7006269
1,E28011700000020EC250695D,866900000,51,-440,1570716049.725715
1,E28011700000020EC250695C,866900000,45,-634,1570716049.729824
1,E28011700000020EC2506957,866900000,15,-379,1570716049.734678
1,E28011700000020EC2506956,866900000,26,-641,1570716049.7408829
1,E28011700000020EC2507057,866900000,16,-418,1570716049.743839
1,E28011700000020EC2507056,866900000,47,-627,1570716049.7500038
1,E28011700000020EC2506857,866900000,26,-506,1570716049.7506971
1,E28011700000020EC250705D,866900000,39,-680,1570716049.759685
1,E28011700000020EC250715C,866900000,38,-513,1570716049.7706518
1,E28011700000020EC250695D,866900000,43,-453,1570716049.7745438
1,E28011700000020EC250715C,866900000,36,-513,1570716049.779517
1,E28011700000020EC2507056,866900000,37,-687,1570716049.785543
1,E28011700000020EC2506956,866900000,27,-614,1570716049.78853
1,E28011700000020EC250705C,866900000,23,-566,1570716049.79347
1,E28011700000020EC250695C,866900000,41,-634,1570716049.7975206
1,E28011700000020EC2507057,866900000,26,-400,1570716049.8028438
1,E28011700000020EC2506957,866900000,16,-373,1570716049.806875
1,E28011700000020EC250705D,866900000,46,-669,1570716049.810708
1,E28011700000020EC2506857,866900000,39,-494,1570716049.819768
0,E28011700000020EC250695C,866900000,8,-554,1570716049.8406556
0,E28011700000020EC250695D,866900000,29,-513,1570716049.8445694
0,E28011700000020EC250715C,866900000,34,-560,1570716049.8494806
0,E28011700000020EC250705C,866900000,40,-627,1570716049.853478
0,E28011700000020EC2506857,866900000,55,-418,1570716049.8586972
0,E28011700000020EC2507056,866900000,39,-453,1570716049.862869
0,E28011700000020EC2506956,866900000,29,-554,1570716049.868602
0,E28011700000020EC250705D,866900000,61,-554,1570716049.8738072
0,E28011700000020EC2507057,866900000,16,-418,1570716049.8841221
0,E28011700000020EC2506957,866900000,16,-393,1570716049.8868241
0,E28011700000020EC250715C,866900000,41,-554,1570716049.902734
0,E28011700000020EC2506857,866900000,59,-409,1570716049.908562
0,E28011700000020EC2506956,866900000,36,-548,1570716049.911495
0,E28011700000020EC2507057,866900000,17,-428,1570716049.920492
0,E28011700000020EC250705C,866900000,33,-614,1570716049.9258182
0,E28011700000020EC250695C,866900000,7,-566,1570716049.9265091
0,E28011700000020EC2506957,866900000,19,-393,1570716049.937088
0,E28011700000020EC250695D,866900000,45,-513,1570716049.942933
0,E28011700000020EC250705D,866900000,7,-560,1570716049.9458716
0,E28011700000020EC2507056,866900000,43,-428,1570716049.9498408
1,E28011700000020EC250695D,866900000,57,-434,1570716049.9677372
1,E28011700000020EC250695C,866900000,49,-581,1570716049.9734972
1,E28011700000020EC2506857,866900000,43,-488,1570716049.9784849
1,E28011700000020EC2506957,866900000,25,-358,1570716049.9824939
1,E28011700000020EC2506956,866900000,48,-627,1570716049.986485
1,E28011700000020EC2507057,866900000,21,-400,1570716049.989826
1,E28011700000020EC250715C,866900000,58,-478,1570716049.99872
1,E28011700000020EC250705C,866900000,24,-538,1570716050.002675
1,E28011700000020EC2507056,866900000,62,-560,1570716050.00813
1,E28011700000020EC250705D,866900000,39,-589,1570716050.010159
1,E28011700000020EC250695C,866900000,51,-548,1570716050.023746
1,E28011700000020EC2507057,866900000,5,-418,1570716050.027582
1,E28011700000020EC250715C,866900000,1,-469,1570716050.032716
1,E28011700000020EC2506957,866900000,8,-386,1570716050.038613
1,E28011700000020EC2506857,866900000,19,-494,1570716050.0415292
1,E28011700000020EC2507056,866900000,57,-488,1570716050.045502
1,E28011700000020EC250705C,866900000,6,-560,1570716050.050495
1,E28011700000020EC250705D,866900000,24,-589,1570716050.0544806
1,E28011700000020EC250695D,866900000,16,-400,1570716050.058731
1,E28011700000020EC2506956,866900000,39,-694,1570716050.0598214
0,E28011700000020EC250695D,866900000,53,-529,1570716050.085887
0,E28011700000020EC2506957,866900000,4,-460,1570716050.0907538
0,E28011700000020EC2506857,866900000,41,-460,1570716050.0946288
0,E28011700000020EC2507057,866900000,59,-488,1570716050.099533
0,E28011700000020EC2507056,866900000,24,-478,1570716050.1037312
0,E28011700000020EC250715C,866900000,51,-609,1570716050.107517
0,E28011700000020EC250705D,866900000,26,-548,1570716050.1105108
0,E28011700000020EC2506956,866900000,37,-500,1570716050.1195
0,E28011700000020EC250705C,866900000,62,-614,1570716050.121505
0,E28011700000020EC250695C,866900000,46,-598,1570716050.1288981
0,E28011700000020EC2506956,866900000,39,-500,1570716050.1410642
0,E28011700000020EC250715C,866900000,56,-609,1570716050.147059
0,E28011700000020EC250695C,866900000,55,-560,1570716050.150966
0,E28011700000020EC250705D,866900000,30,-529,1570716050.154817
0,E28011700000020EC2506957,866900000,41,-478,1570716050.1596394
0,E28011700000020EC250695D,866900000,59,-566,1570716050.163529
0,E28011700000020EC2507056,866900000,52,-428,1570716050.16871
0,E28011700000020EC2506857,866900000,34,-494,1570716050.1725178
0,E28011700000020EC2507057,866900000,37,-506,1570716050.1845038
0,E28011700000020EC250705C,866900000,54,-598,1570716050.1908462
1,E28011700000020EC250695D,866900000,33,-386,1570716050.2070851
1,E28011700000020EC250695C,866900000,52,-478,1570716050.217979
1,E28011700000020EC2506956,866900000,17,-701,1570716050.2218509
1,E28011700000020EC250705D,866900000,58,-529,1570716050.223784
1,E28011700000020EC2506857,866900000,29,-566,1570716050.241652
1,E28011700000020EC2507056,866900000,36,-428,1570716050.24752
1,E28011700000020EC2506957,866900000,55,-478,1570716050.2525
1,E28011700000020EC2507057,866900000,54,-494,1570716050.2584689
1,E28011700000020EC250705C,866900000,34,-548,1570716050.2614248
1,E28011700000020EC250715C,866900000,42,-428,1570716050.2624562
1,E28011700000020EC250695C,866900000,1,-460,1570716050.278081
1,E28011700000020EC2507056,866900000,30,-446,1570716050.278788
1,E28011700000020EC2507057,866900000,51,-506,1570716050.287816
1,E28011700000020EC250715C,866900000,49,-428,1570716050.291748
1,E28011700000020EC2506857,866900000,11,-548,1570716050.2955391
1,E28011700000020EC250705C,866900000,37,-548,1570716050.299486
1,E28011700000020EC250695D,866900000,52,-379,1570716050.304651
1,E28011700000020EC250705D,866900000,4,-513,1570716050.3084989
1,E28011700000020EC2506957,866900000,47,-494,1570716050.3144948
1,E28011700000020EC2506956,866900000,23,-554,1570716050.3164768
0,E28011700000020EC250705D,866900000,49,-434,1570716050.340765
0,E28011700000020EC2507056,866900000,47,-358,1570716050.3448071
0,E28011700000020EC2506956,866900000,7,-469,1570716050.34984
0,E28011700000020EC2507057,866900000,32,-560,1570716050.351687
0,E28011700000020EC250695D,866900000,43,-478,1570716050.3596456
0,E28011700000020EC250695C,866900000,46,-386,1570716050.3645089
0,E28011700000020EC2506857,866900000,52,-560,1570716050.368852
0,E28011700000020EC250705C,866900000,47,-521,1570716050.3725069
0,E28011700000020EC2506957,866900000,12,-538,1570716050.377506
0,E28011700000020EC250715C,866900000,61,-548,1570716050.3777542
0,E28011700000020EC250695C,866900000,54,-368,1570716050.39916
0,E28011700000020EC250705D,866900000,59,-418,1570716050.402724
0,E28011700000020EC2507057,866900000,33,-566,1570716050.409149
0,E28011700000020EC2506956,866900000,20,-478,1570716050.41197
0,E28011700000020EC250705C,866900000,49,-494,1570716050.416906
0,E28011700000020EC250695D,866900000,47,-446,1570716050.420798
0,E28011700000020EC2506957,866900000,8,-538,1570716050.4256241
0,E28011700000020EC250715C,866900000,16,-566,1570716050.4295142
0,E28011700000020EC2507056,866900000,41,-368,1570716050.4376369
0,E28011700000020EC2506857,866900000,5,-627,1570716050.439486
1,E28011700000020EC250715C,866900000,55,-440,1570716050.460811
1,E28011700000020EC2506857,866900000,39,-446,1570716050.4659252
1,E28011700000020EC250695C,866900000,41,-440,1570716050.470979
1,E28011700000020EC2506956,866900000,61,-453,1570716050.4768784
1,E28011700000020EC2506957,866900000,32,-513,1570716050.4810698
1,E28011700000020EC250705D,866900000,36,-506,1570716050.485787
1,E28011700000020EC250695D,866900000,4,-434,1570716050.490685
1,E28011700000020EC2507056,866900000,4,-641,1570716050.496568
1,E28011700000020EC2507057,866900000,49,-513,1570716050.4968288
1,E28011700000020EC250705C,866900000,3,-598,1570716050.502683
1,E28011700000020EC250705C,866900000,3,-609,1570716050.5125089
1,E28011700000020EC250695D,866900000,2,-440,1570716050.516491
1,E28011700000020EC2506956,866900000,9,-428,1570716050.520492
1,E28011700000020EC250695C,866900000,25,-478,1570716050.529751
1,E28011700000020EC2506957,866900000,25,-521,1570716050.534692
1,E28011700000020EC250715C,866900000,30,-428,1570716050.5388448
1,E28011700000020EC2506857,866900000,37,-418,1570716050.5439858
1,E28011700000020EC2507057,866900000,51,-506,1570716050.550026
1,E28011700000020EC250705D,866900000,39,-529,1570716050.553803
1,E28011700000020EC2507056,866900000,20,-627,1570716050.557684
0,E28011700000020EC2507057,866900000,46,-573,1570716050.575628
0,E28011700000020EC250705D,866900000,37,-358,1570716050.5805042
0,E28011700000020EC250705C,866900000,12,-440,1570716050.585536
0,E28011700000020EC2506957,866900000,54,-529,1570716050.589499
0,E28011700000020EC2507056,866900000,15,-440,1570716050.590834
0,E28011700000020EC2506857,866900000,30,-529,1570716050.6009114
0,E28011700000020EC250695D,866900000,30,-460,1570716050.6049018
0,E28011700000020EC250695C,866900000,44,-308,1570716050.6098714
0,E28011700000020EC2506956,866900000,24,-460,1570716050.613909
0,E28011700000020EC250715C,866900000,26,-440,1570716050.6187189
0,E28011700000020EC250695C,866900000,48,-313,1570716050.62862
0,E28011700000020EC2507056,866900000,9,-453,1570716050.633726
