beam_id,epc,frequency,phase,rssi,time
1,E28011700000020EC250705D,866900000,9,-669,1570714958.644049
1,E28011700000020EC2506857,866900000,0,-566,1570714958.645248
1,E28011700000020EC2506957,866900000,44,-529,1570714958.6600409
1,E28011700000020EC250715C,866900000,26,-400,1570714958.666048
1,E28011700000020EC2507056,866900000,38,-573,1570714958.6730614
1,E28011700000020EC2507057,866900000,37,-548,1570714958.677034
1,E28011700000020EC250705C,866900000,38,-627,1570714958.681032
1,E28011700000020EC250695D,866900000,44,-460,1570714958.681293
1,E28011700000020EC2506857,866900000,55,-573,1570714958.6930141
1,E28011700000020EC250695C,866900000,22,-548,1570714958.701971
1,E28011700000020EC250705D,866900000,43,-659,1570714958.707941
0,E28011700000020EC250705D,866900000,47,-560,1570714958.7251046
0,E28011700000020EC2507056,866900000,30,-513,1570714958.7300136
0,E28011700000020EC250695C,866900000,48,-521,1570714958.733997
0,E28011700000020EC250705C,866900000,33,-598,1570714958.7359722
0,E28011700000020EC250715C,866900000,30,-494,1570714958.7460911
0,E28011700000020EC250695D,866900000,20,-548,1570714958.753071
0,E28011700000020EC2506857,866900000,25,-620,1570714958.756969
0,E28011700000020EC2506957,866900000,7,-627,1570714958.760992
0,E28011700000020EC250715C,866900000,25,-521,1570714958.7689786
0,E28011700000020EC2507056,866900000,24,-488,1570714958.7739198
0,E28011700000020EC250695D,866900000,18,-560,1570714958.776937
0,E28011700000020EC250705C,866900000,23,-573,1570714958.7860749
0,E28011700000020EC250695C,866900000,39,-538,1570714958.7900832
0,E28011700000020EC2506956,866900000,39,-649,1570714958.796018
0,E28011700000020EC2506957,866900000,14,-641,1570714958.799017
0,E28011700000020EC250705D,866900000,34,-521,1570714958.812084
1,E28011700000020EC250695D,866900000,41,-446,1570714958.823031
1,E28011700000020EC2506957,866900000,46,-513,1570714958.8299801
1,E28011700000020EC2507056,866900000,47,-554,1570714958.8359349
1,E28011700000020EC250705C,866900000,57,-680,1570714958.8389132
1,E28011700000020EC250705D,866900000,56,-609,1570714958.8439288
1,E28011700000020EC250695C,866900000,46,-521,1570714958.848267
1,E28011700000020EC250715C,866900000,29,-500,1570714958.8530712
1,E28011700000020EC2507057,866900000,6,-538,1570714958.85712
1,E28011700000020EC2506956,866900000,29,-674,1570714958.8620539
1,E28011700000020EC250695C,866900000,55,-548,1570714958.8740742
1,E28011700000020EC2506957,866900000,47,-521,1570714958.88004
1,E28011700000020EC2506857,866900000,43,-620,1570714958.8860269
1,E28011700000020EC250695D,866900000,39,-453,1570714958.888984
1,E28011700000020EC250715C,866900000,16,-494,1570714958.896074
1,E28011700000020EC2507057,866900000,7,-538,1570714958.904986
1,E28011700000020EC2507056,866900000,39,-529,1570714958.90995
1,E28011700000020EC250705D,866900000,45,-598,1570714958.9159648
1,E28011700000020EC2506956,866900000,9,-649,1570714958.9188411
1,E28011700000020EC250705C,866900000,40,-687,1570714958.9218981
0,E28011700000020EC250705C,866900000,17,-548,1570714958.941136
0,E28011700000020EC2506957,866900000,41,-609,1570714958.944065
0,E28011700000020EC2507056,866900000,30,-409,1570714958.953067
0,E28011700000020EC2506956,866900000,59,-641,1570714958.9590359
0,E28011700000020EC250705D,866900000,23,-513,1570714958.9650502
0,E28011700000020EC250715C,866900000,0,-573,1570714958.9659688
0,E28011700000020EC2507057,866900000,12,-609,1570714958.9719589
0,E28011700000020EC250695D,866900000,16,-538,1570714958.97716
0,E28011700000020EC2507057,866900000,12,-620,1570714958.984106
0,E28011700000020EC2507056,866900000,36,-400,1570714958.99397
0,E28011700000020EC250705D,866900000,21,-521,1570714959.000951
0,E28011700000020EC2506957,866900000,52,-598,1570714959.004992
0,E28011700000020EC250695D,866900000,8,-548,1570714959.0059302
0,E28011700000020EC250705C,866900000,19,-566,1570714959.0160651
0,E28011700000020EC250715C,866900000,39,-538,1570714959.0199602
0,E28011700000020EC2506956,866900000,5,-614,1570714959.033094
1,E28011700000020EC250705D,866900000,27,-627,1570714959.043076
1,E28011700000020EC250695C,866900000,0,-573,1570714959.0481
1,E28011700000020EC2506956,866900000,11,-674,1570714959.064925
1,E28011700000020EC2507056,866900000,27,-506,1570714959.0709429
1,E28011700000020EC2507057,866900000,23,-521,1570714959.073951
1,E28011700000020EC2506957,866900000,15,-488,1570714959.086076
1,E28011700000020EC250695D,866900000,59,-460,1570714959.08693
1,E28011700000020EC250715C,866900000,4,-513,1570714959.092962
1,E28011700000020EC250695D,866900000,57,-453,1570714959.102933
1,E28011700000020EC250695C,866900000,52,-560,1570714959.1072464
1,E28011700000020EC250705D,866900000,29,-634,1570714959.111069
1,E28011700000020EC2507056,866900000,27,-529,1570714959.11693
1,E28011700000020EC2506957,866900000,17,-494,1570714959.117941
1,E28011700000020EC2506956,866900000,62,-710,1570714959.1294012
1,E28011700000020EC2507057,866900000,25,-513,1570714959.133438
1,E28011700000020EC250715C,866900000,59,-521,1570714959.1390722
0,E28011700000020EC250695C,866900000,62,-589,1570714959.1560802
0,E28011700000020EC250705D,866900000,12,-573,1570714959.161033
0,E28011700000020EC2506857,866900000,59,-598,1570714959.1659908
0,E28011700000020EC2507057,866900000,37,-701,1570714959.171957
0,E28011700000020EC250715C,866900000,15,-581,1570714959.182948
0,E28011700000020EC2506956,866900000,2,-659,1570714959.18602
0,E28011700000020EC250695D,866900000,15,-649,1570714959.1940641
0,E28011700000020EC250705C,866900000,20,-620,1570714959.200295
0,E28011700000020EC2507056,866900000,55,-513,1570714959.205107
0,E28011700000020EC2506957,866900000,5,-634,1570714959.205971
0,E28011700000020EC250705C,866900000,20,-614,1570714959.21613
0,E28011700000020EC2507056,866900000,55,-521,1570714959.220083
0,E28011700000020EC250715C,866900000,15,-581,1570714959.223007
0,E28011700000020EC250705D,866900000,9,-598,1570714959.234049
0,E28011700000020EC250695C,866900000,15,-581,1570714959.2389572
0,E28011700000020EC2506956,866900000,55,-694,1570714959.242959
0,E28011700000020EC2506857,866900000,38,-566,1570714959.247015
0,E28011700000020EC2506957,866900000,62,-634,1570714959.252961
0,E28011700000020EC250695D,866900000,0,-649,1570714959.253928
0,E28011700000020EC2507057,866900000,23,-659,1570714959.2675679
1,E28011700000020EC2507056,866900000,12,-609,1570714959.2780778
1,E28011700000020EC2506857,866900000,27,-659,1570714959.282018
1,E28011700000020EC250695D,866900000,43,-460,1570714959.288044
1,E28011700000020EC2507057,866900000,24,-513,1570714959.2899706
1,E28011700000020EC250715C,866900000,48,-566,1570714959.2990801
1,E28011700000020EC250695C,866900000,38,-513,1570714959.3030136
1,E28011700000020EC250705C,866900000,11,-701,1570714959.307978
1,E28011700000020EC2506956,866900000,54,-729,1570714959.3119571
1,E28011700000020EC250705D,866900000,15,-627,1570714959.3159866
1,E28011700000020EC2506957,866900000,17,-506,1570714959.3209538
1,E28011700000020EC2507056,866900000,8,-566,1570714959.334269
1,E28011700000020EC250705D,866900000,15,-614,1570714959.343137
1,E28011700000020EC250715C,866900000,47,-566,1570714959.3469882
1,E28011700000020EC250695D,866900000,43,-469,1570714959.349979
1,E28011700000020EC2506956,866900000,46,-754,1570714959.35812
1,E28011700000020EC2506857,866900000,29,-641,1570714959.3600042
1,E28011700000020EC2507057,866900000,17,-521,1570714959.368072
1,E28011700000020EC250695C,866900000,38,-529,1570714959.377
1,E28011700000020EC2506957,866900000,17,-513,1570714959.377965
1,E28011700000020EC250705C,866900000,12,-729,1570714959.3829398
0,E28011700000020EC250705D,866900000,9,-641,1570714959.403025
0,E28011700000020EC2506957,866900000,52,-669,1570714959.407094
0,E28011700000020EC2506956,866900000,44,-680,1570714959.4119911
0,E28011700000020EC2506857,866900000,35,-521,1570714959.415998
0,E28011700000020EC2507056,866900000,54,-620,1570714959.421035
0,E28011700000020EC250705C,866900000,16,-634,1570714959.425014
0,E28011700000020EC250695C,866900000,18,-589,1570714959.429009
0,E28011700000020EC250715C,866900000,58,-649,1570714959.429975
0,E28011700000020EC250695D,866900000,23,-598,1570714959.440053
0,E28011700000020EC2507057,866900000,48,-701,1570714959.441954
0,E28011700000020EC250705C,866900000,26,-649,1570714959.458956
0,E28011700000020EC2506857,866900000,53,-488,1570714959.463274
0,E28011700000020EC2507057,866900000,22,-701,1570714959.464061
0,E28011700000020EC250695D,866900000,8,-589,1570714959.475083
0,E28011700000020EC2506957,866900000,51,-609,1570714959.4809806
0,E28011700000020EC250705D,866900000,62,-641,1570714959.4850118
0,E28011700000020EC2506956,866900000,47,-614,1570714959.491039
0,E28011700000020EC250695C,866900000,30,-729,1570714959.493994
0,E28011700000020EC250715C,866900000,58,-659,1570714959.497997
1,E28011700000020EC250705D,866900000,0,-747,1570714959.5160382
1,E28011700000020EC2507057,866900000,9,-494,1570714959.519983
1,E28011700000020EC250715C,866900000,46,-581,1570714959.524951
1,E28011700000020EC250695D,866900000,57,-488,1570714959.528956
1,E28011700000020EC2506957,866900000,20,-478,1570714959.534285
1,E28011700000020EC2506857,866900000,18,-598,1570714959.5380821
1,E28011700000020EC250695C,866900000,45,-634,1570714959.5440938
1,E28011700000020EC250705C,866900000,7,-729,1570714959.550004
1,E28011700000020EC250705C,866900000,16,-741,1570714959.5610518
1,E28011700000020EC250715C,866900000,30,-554,1570714959.56603
1,E28011700000020EC2507057,866900000,47,-488,1570714959.570004
1,E28011700000020EC250695D,866900000,41,-506,1570714959.574974
1,E28011700000020EC2506957,866900000,28,-469,1570714959.580966
1,E28011700000020EC2506857,866900000,23,-573,1570714959.5849578
1,E28011700000020EC2507056,866900000,43,-566,1570714959.5869372
1,E28011700000020EC250695C,866900000,1,-674,1570714959.5939534
0,E28011700000020EC2506957,866900000,12,-538,1570714959.615057
0,E28011700000020EC250695D,866900000,37,-598,1570714959.6189706
0,E28011700000020EC2506857,866900000,26,-488,1570714959.624088
0,E28011700000020EC2507056,866900000,58,-566,1570714959.628078
